,year,SovietUnion_care_vir,SovietUnion_care_vic,SovietUnion_fare_vir,SovietUnion_fare_vic,SovietUnion_loya_vir,SovietUnion_loya_vic,SovietUnion_auth_vir,SovietUnion_auth_vic,SovietUnion_sanc_vir,SovietUnion_sanc_vic,SovietUnion_care,SovietUnion_fare,SovietUnion_loya,SovietUnion_auth,SovietUnion_sanc,SovietUnion_virtue,SovietUnion_vice,SovietUnion_vir_vic_diff
1964,1964.0,0.1199302077293396,0.15237165987491608,0.3196789026260376,0.2854906916618347,0.19925276935100555,0.3105735778808594,0.2775510847568512,0.3217160999774933,0.23859803378582,0.04277865216135979,0.15237165987491608,0.2854906916618347,0.3105735778808594,0.3217160999774933,0.04277865216135979,0.23100219964981078,0.22258613631129265,0.008416063338518132
1965,1965.0,0.12032417207956314,0.039297591894865036,0.2386787235736847,0.276545912027359,0.1910848319530487,0.2904730439186096,0.1933894157409668,0.3305635452270508,0.1669783890247345,0.13980108499526978,0.039297591894865036,0.276545912027359,0.2904730439186096,0.3305635452270508,0.13980108499526978,0.18209110647439958,0.21533623561263085,-0.03324512913823127
1966,1966.0,0.08628509938716888,0.0914539098739624,0.19892311096191406,0.16369621455669403,0.09167419373989105,0.3936269283294678,0.14544756710529327,0.24664998054504395,0.001131165772676468,0.21007762849330902,0.0914539098739624,0.16369621455669403,0.3936269283294678,0.24664998054504395,0.21007762849330902,0.10469222739338875,0.22110093235969544,-0.11640870496630669
1967,1967.0,0.0674201026558876,0.2629685699939728,0.039944980293512344,0.019696425646543503,-0.09950970858335495,0.3592349886894226,-0.023777641355991364,0.2502622902393341,0.03986719995737076,0.23613408207893372,0.2629685699939728,0.019696425646543503,0.3592349886894226,0.2502622902393341,0.23613408207893372,0.004788986593484879,0.22565927132964134,-0.22087028473615647
1968,1968.0,0.18362292647361755,0.1853541135787964,0.16293717920780182,0.1474173367023468,-0.004937153309583664,0.4438765347003937,0.15107394754886627,0.14379416406154633,0.07775700837373734,0.19259586930274963,0.1853541135787964,0.1474173367023468,0.4438765347003937,0.14379416406154633,0.19259586930274963,0.11409078165888786,0.22260760366916657,-0.10851682201027871
1969,1969.0,0.11442364752292633,0.28868716955184937,0.31624847650527954,0.22653576731681824,0.10930700600147247,0.4612940549850464,0.1949140429496765,0.40028509497642517,0.15827134251594543,0.34909138083457947,0.28868716955184937,0.22653576731681824,0.4612940549850464,0.40028509497642517,0.34909138083457947,0.17863290309906005,0.3451786935329437,-0.16654579043388368
1970,1970.0,0.10079699754714966,0.2422575056552887,0.2386462390422821,0.3388911187648773,0.1067086011171341,0.43832969665527344,0.40380287170410156,0.3992917537689209,0.11088413745164871,0.27464908361434937,0.2422575056552887,0.3388911187648773,0.43832969665527344,0.3992917537689209,0.27464908361434937,0.19216776937246322,0.33868383169174193,-0.14651606231927872
1971,1971.0,0.16763482987880707,0.2849954068660736,0.2988071143627167,0.4949931800365448,0.08907534927129745,0.43006956577301025,0.3612326979637146,0.3415691554546356,0.04184339568018913,0.3433114290237427,0.2849954068660736,0.4949931800365448,0.43006956577301025,0.3415691554546356,0.3433114290237427,0.191718677431345,0.3789877474308014,-0.1872690699994564
1972,1972.0,0.13479608297348022,0.30977892875671387,0.3352944254875183,0.4316306710243225,0.10386520624160767,0.26993685960769653,0.3191053867340088,0.29339826107025146,0.03990640491247177,0.32664960622787476,0.30977892875671387,0.4316306710243225,0.26993685960769653,0.29339826107025146,0.32664960622787476,0.18659350126981736,0.3262788653373718,-0.13968536406755447
1973,1973.0,0.03101760521531105,0.19262894988059998,0.24334251880645752,0.2824442982673645,0.10450758039951324,0.1265483945608139,0.14929614961147308,0.33723732829093933,-0.01644255220890045,0.2736508250236511,0.19262894988059998,0.2824442982673645,0.1265483945608139,0.33723732829093933,0.2736508250236511,0.10234426036477089,0.24250195920467377,-0.14015769883990287
1974,1974.0,0.09551763534545898,0.18464386463165283,0.24988624453544617,0.22290197014808655,0.03801776468753815,0.11898012459278107,0.10667212307453156,0.13059388101100922,-0.06470368802547455,0.10258550941944122,0.18464386463165283,0.22290197014808655,0.11898012459278107,0.13059388101100922,0.10258550941944122,0.08507801592350006,0.15194106996059417,-0.06686305403709411
1975,1975.0,0.06971012055873871,0.26875561475753784,0.22545796632766724,0.18751949071884155,-0.0029990747570991516,0.1269996464252472,0.2256838083267212,0.19669586420059204,-0.07916303724050522,0.28065669536590576,0.26875561475753784,0.18751949071884155,0.1269996464252472,0.19669586420059204,0.28065669536590576,0.08773795664310455,0.2121254622936249,-0.12438750565052034
1976,1976.0,0.056463904678821564,0.24658101797103882,0.26680099964141846,0.3362734317779541,0.0030956268310546875,0.06129588186740875,0.2796943187713623,0.15798291563987732,-0.09757892042398453,0.19585756957530975,0.24658101797103882,0.3362734317779541,0.06129588186740875,0.15798291563987732,0.19585756957530975,0.1016951858997345,0.19959816336631775,-0.09790297746658325
1977,1977.0,0.024167563766241074,0.12033621221780777,0.3015228807926178,0.14709588885307312,0.04430684447288513,0.08995915204286575,0.18908381462097168,0.3559221029281616,-0.03619961440563202,0.1776731163263321,0.12033621221780777,0.14709588885307312,0.08995915204286575,0.3559221029281616,0.1776731163263321,0.10457629784941673,0.17819729447364807,-0.07362099662423134
1978,1978.0,-0.0649443119764328,0.026182230561971664,0.2485133707523346,0.22243615984916687,0.02167464792728424,0.10667656362056732,0.16419978439807892,0.4288874864578247,-0.04592636972665787,0.2538220286369324,0.026182230561971664,0.22243615984916687,0.10667656362056732,0.4288874864578247,0.2538220286369324,0.06470342427492141,0.2076008938252926,-0.1428974695503712
