year,effort_care_vic_x,efficiency_care_vic_x,effort_care_vir_x,efficiency_care_vir_x,effort_loya_vic_x,efficiency_loya_vic_x,effort_loya_vir_x,efficiency_loya_vir_x,effort_auth_vic_x,efficiency_auth_vic_x,effort_auth_vir_x,efficiency_auth_vir_x,effort_sanc_vic_x,efficiency_sanc_vic_x,effort_sanc_vir_x,efficiency_sanc_vir_x,effort_fare_vic_x,efficiency_fare_vic_x,effort_fare_vir_x,efficiency_fare_vir_x,effort_care_x,effort_loya_x,effort_auth_x,effort_sanc_x,effort_fare_x,effort_virtue_x,effort_vice_x,effort_vir_vic_diff_x,efficiency_care_x,efficiency_loya_x,efficiency_auth_x,efficiency_sanc_x,efficiency_fare_x,efficiency_virtue_x,efficiency_vice_x,efficiency_vir_vic_diff_x,effort_care_vic_y,efficiency_care_vic_y,effort_care_vir_y,efficiency_care_vir_y,effort_loya_vic_y,efficiency_loya_vic_y,effort_loya_vir_y,efficiency_loya_vir_y,effort_auth_vic_y,efficiency_auth_vic_y,effort_auth_vir_y,efficiency_auth_vir_y,effort_sanc_vic_y,efficiency_sanc_vic_y,effort_sanc_vir_y,efficiency_sanc_vir_y,effort_fare_vic_y,efficiency_fare_vic_y,effort_fare_vir_y,efficiency_fare_vir_y,effort_care_y,effort_loya_y,effort_auth_y,effort_sanc_y,effort_fare_y,effort_virtue_y,effort_vice_y,effort_vir_vic_diff_y,efficiency_care_y,efficiency_loya_y,efficiency_auth_y,efficiency_sanc_y,efficiency_fare_y,efficiency_virtue_y,efficiency_vice_y,efficiency_vir_vic_diff_y,effort_care_vic,efficiency_care_vic,effort_care_vir,efficiency_care_vir,effort_loya_vic,efficiency_loya_vic,effort_loya_vir,efficiency_loya_vir,effort_auth_vic,efficiency_auth_vic,effort_auth_vir,efficiency_auth_vir,effort_sanc_vic,efficiency_sanc_vic,effort_sanc_vir,efficiency_sanc_vir,effort_fare_vic,efficiency_fare_vic,effort_fare_vir,efficiency_fare_vir,effort_care,effort_loya,effort_auth,effort_sanc,effort_fare,effort_virtue,effort_vice,effort_vir_vic_diff,efficiency_care,efficiency_loya,efficiency_auth,efficiency_sanc,efficiency_fare,efficiency_virtue,efficiency_vice,efficiency_vir_vic_diff,Year_x,GDP per capita,Year_y,indi,coll,tight,loose
1883,0.8976080417633057,0.8545929193496704,0.9162854552268982,0.8710664510726929,0.8283790349960327,0.7855921983718872,0.8734850287437439,0.8455995321273804,0.869644045829773,0.8278405070304871,0.853725790977478,0.8439316749572754,0.887271523475647,0.81334388256073,0.9021106362342834,0.8373085260391235,0.8880954384803772,0.8683834671974182,0.8535704612731934,0.8759818077087402,0.9162854552268982,0.8734850287437439,0.853725790977478,0.9021106362342834,0.8535704612731934,0.8798354744911194,0.8741996169090271,0.0056358575820922,0.8710664510726929,0.8455995321273804,0.8439316749572754,0.8373085260391235,0.8759818077087402,0.8547775983810425,0.8299505949020386,0.0248270034790039,0.4856949746608734,0.8851301074028015,0.5931317806243896,0.7818048000335693,0.4416121244430542,0.7748681306838989,0.5492831468582153,0.6814419031143188,0.3635303378105163,0.727754533290863,0.3814216256141662,0.6780928373336792,0.4512797594070434,0.8010349273681641,0.5211783647537231,0.8370054960250854,0.5041906237602234,0.8696025609970093,0.5129228830337524,0.7046652436256409,0.5931317806243896,0.5492831468582153,0.3814216256141662,0.5211783647537231,0.5129228830337524,0.5115875601768494,0.4492615640163421,0.0623259961605072,0.7818048000335693,0.6814419031143188,0.6780928373336792,0.8370054960250854,0.7046652436256409,0.7366020560264588,0.8116780519485474,-0.0750759959220885,0.4813133776187897,0.8371524214744568,0.666584312915802,0.7402828931808472,0.4234821200370788,0.7334909439086914,0.5457049608230591,0.5853889584541321,0.3382137417793274,0.6734470129013062,0.3982684314250946,0.6177922487258911,0.3934822380542755,0.7948076725006104,0.47954922914505,0.8081797361373901,0.4973168671131134,0.8274916410446167,0.5400558710098267,0.6140891909599304,0.666584312915802,0.5457049608230591,0.3982684314250946,0.47954922914505,0.5400558710098267,0.5260325610637665,0.426761668920517,0.0992708921432495,0.7402828931808472,0.5853889584541321,0.6177922487258911,0.8081797361373901,0.6140891909599304,0.6731466054916382,0.7732779383659363,-0.1001313328742981,1883,6559.1313,1883,0.3625614225183173,0.2392432225263611,0.0524619872387842,0.0437084651290434
1884,0.8913726806640625,0.7779320478439331,0.9062179327011108,0.7806868553161621,0.8129452466964722,0.6621536016464233,0.8932696580886841,0.7627815008163452,0.8725389242172241,0.743290901184082,0.8733426928520203,0.7834161520004272,0.8814389705657959,0.7672610282897949,0.9023359417915344,0.7569104433059692,0.8909508585929871,0.7805643677711487,0.8619140386581421,0.789189875125885,0.9062179327011108,0.8932696580886841,0.8733426928520203,0.9023359417915344,0.8619140386581421,0.8874160528182984,0.8698493361473083,0.01756671667099,0.7806868553161621,0.7627815008163452,0.7834161520004272,0.7569104433059692,0.789189875125885,0.7745969653129577,0.7462403893470764,0.0283565759658813,0.4602203965187073,0.6553450226783752,0.5713108777999878,0.6328507661819458,0.4248435497283935,0.5215771794319153,0.4254863262176513,0.452933669090271,0.3418809771537781,0.4504737854003906,0.3481398820877075,0.4322954714298248,0.3555969893932342,0.5929833054542542,0.4406260550022125,0.6043362021446228,0.4506288468837738,0.6899580955505371,0.4622500538825989,0.518285870552063,0.5713108777999878,0.4254863262176513,0.3481398820877075,0.4406260550022125,0.4622500538825989,0.4495626389980316,0.4066341519355774,0.0429284870624542,0.6328507661819458,0.452933669090271,0.4322954714298248,0.6043362021446228,0.518285870552063,0.5281403958797455,0.5820674777030945,-0.053927081823349,0.5498169660568237,0.6883771419525146,0.6568260192871094,0.6365055441856384,0.3771407902240753,0.4400102496147156,0.540196418762207,0.4796549379825592,0.3824272751808166,0.426513671875,0.4570048451423645,0.4684553444385528,0.4451988041400909,0.6218057870864868,0.52779221534729,0.6130808591842651,0.5201128125190735,0.6765003800392151,0.5325868725776672,0.5423510670661926,0.6568260192871094,0.540196418762207,0.4570048451423645,0.52779221534729,0.5325868725776672,0.5428812742233277,0.454939329624176,0.0879419445991516,0.6365055441856384,0.4796549379825592,0.4684553444385528,0.6130808591842651,0.5423510670661926,0.5480095505714416,0.5706414461135865,-0.0226318955421448,1884,6523.1343,1884,0.3027394842672587,0.2314667357290027,0.0575403435085407,0.044121225285587
1885,0.9183855056762696,0.8592092990875244,0.9335072636604308,0.8886830806732178,0.8835779428482056,0.8057758808135986,0.9262293577194214,0.8575592041015625,0.9125626683235168,0.8407902121543884,0.9158196449279784,0.872471809387207,0.884726881980896,0.8187161684036255,0.9167742729187012,0.8549976348876953,0.9083820581436156,0.8624013662338257,0.9113900661468506,0.8971215486526489,0.9335072636604308,0.9262293577194214,0.9158196449279784,0.9167742729187012,0.9113900661468506,0.9207441210746764,0.9015270113945008,0.0192171096801757,0.8886830806732178,0.8575592041015625,0.872471809387207,0.8549976348876953,0.8971215486526489,0.8741666555404664,0.8373785853385926,0.0367880702018738,0.7042841911315918,0.922062337398529,0.7454565763473511,0.8685407638549805,0.6728477478027344,0.8630927801132202,0.7384874224662781,0.7258338928222656,0.6316369771957397,0.8551571369171143,0.6199604868888855,0.7715187072753906,0.655260443687439,0.9211880564689636,0.7044211030006409,0.8777402639389038,0.7207561731338501,0.9214657545089722,0.812744140625,0.7402770519256592,0.7454565763473511,0.7384874224662781,0.6199604868888855,0.7044211030006409,0.812744140625,0.7242139458656311,0.676957106590271,0.0472568392753601,0.8685407638549805,0.7258338928222656,0.7715187072753906,0.8777402639389038,0.7402770519256592,0.7967821359634399,0.8965932130813599,-0.0998110771179199,0.7598825693130493,0.9195741415023804,0.7981517910957336,0.8886604309082031,0.6992746591567993,0.8508660793304443,0.79717618227005,0.697869062423706,0.6597810983657837,0.832168698310852,0.6562305092811584,0.7833161950111389,0.6828962564468384,0.922842025756836,0.7524765729904175,0.8881219625473022,0.7731249332427979,0.9225109815597534,0.8144044280052185,0.7556172609329224,0.7981517910957336,0.79717618227005,0.6562305092811584,0.7524765729904175,0.8144044280052185,0.7636878967285157,0.7149919033050537,0.0486959934234619,0.8886604309082031,0.697869062423706,0.7833161950111389,0.8881219625473022,0.7556172609329224,0.8027169823646545,0.8895923852920532,-0.0868754029273987,1885,6424.143,1885,0.4147686595715821,0.2459780699966972,0.0552903228553406,0.0448891730112667
1886,0.881603479385376,0.7794497013092041,0.8994192481040955,0.7841525673866272,0.8164631128311157,0.694989800453186,0.8868167400360107,0.7847773432731628,0.8561954498291016,0.768051266670227,0.8610424995422363,0.8004800081253052,0.873927116394043,0.7682321667671204,0.8993613719940186,0.7833104133605957,0.8778101205825806,0.7951740026473999,0.842195451259613,0.7970019578933716,0.8994192481040955,0.8868167400360107,0.8610424995422363,0.8993613719940186,0.842195451259613,0.8777670621871948,0.8611998558044434,0.0165672063827514,0.7841525673866272,0.7847773432731628,0.8004800081253052,0.7833104133605957,0.7970019578933716,0.7899444580078125,0.7611793875694275,0.028765070438385,0.4892269372940063,0.6485354900360107,0.5534624457359314,0.6401766538619995,0.4167616963386535,0.5308557748794556,0.4952571988105774,0.4818826913833618,0.3346405029296875,0.5019484758377075,0.3744862079620361,0.4616627991199493,0.3948373198509216,0.5953494310379028,0.5161056518554688,0.6403006315231323,0.5179828405380249,0.6548140048980713,0.4834591746330261,0.5311038494110107,0.5534624457359314,0.4952571988105774,0.3744862079620361,0.5161056518554688,0.4834591746330261,0.484554135799408,0.4306898593902588,0.0538642764091492,0.6401766538619995,0.4818826913833618,0.4616627991199493,0.6403006315231323,0.5311038494110107,0.5510253250598908,0.5863006353378296,-0.0352753102779388,0.5207140445709229,0.659632682800293,0.5708059072494507,0.5844370126724243,0.3857079446315765,0.4356773495674133,0.4584035575389862,0.4453659653663635,0.3765433430671692,0.4249104559421539,0.3659859299659729,0.4036052227020263,0.4007200300693512,0.5785134434700012,0.5194215774536133,0.6204562187194824,0.4377195835113525,0.6313835382461548,0.4464804530143738,0.4885650873184204,0.5708059072494507,0.4584035575389862,0.3659859299659729,0.5194215774536133,0.4464804530143738,0.4722194850444793,0.4242809891700744,0.0479384958744049,0.5844370126724243,0.4453659653663635,0.4036052227020263,0.6204562187194824,0.4885650873184204,0.5084859013557435,0.5460234940052032,-0.0375375926494597,1886,6471.7104,1886,0.3377344233853376,0.2432582778493608,0.0515601784572015,0.0382379232739798
1887,0.8938952684402466,0.8215179443359375,0.9147432446479796,0.8295716643333435,0.850386381149292,0.752007007598877,0.8890739679336548,0.8320372700691223,0.8593242168426514,0.7964459657669067,0.8710781335830688,0.8368867635726929,0.8592747449874878,0.7972065806388855,0.889018177986145,0.8041483163833618,0.8714091777801514,0.8391470909118652,0.8426309823989868,0.8418271541595459,0.9147432446479796,0.8890739679336548,0.8710781335830688,0.889018177986145,0.8426309823989868,0.8813089013099671,0.8668579578399658,0.0144509434700013,0.8295716643333435,0.8320372700691223,0.8368867635726929,0.8041483163833618,0.8418271541595459,0.8288942337036133,0.8012649178504944,0.0276293158531188,0.7383757829666138,0.9294737577438354,0.7838493585586548,0.9108328819274902,0.7212334871292114,0.8400718569755554,0.7322552800178528,0.7135138511657715,0.6660970449447632,0.8513706922531128,0.6850401163101196,0.8414201736450195,0.683138370513916,0.8761488795280457,0.7548173666000366,0.9102801084518432,0.7281920909881592,0.9247028231620787,0.7018307447433472,0.7807899117469788,0.7838493585586548,0.7322552800178528,0.6850401163101196,0.7548173666000366,0.7018307447433472,0.7315585732460022,0.7074073553085327,0.0241512179374694,0.9108328819274902,0.7135138511657715,0.8414201736450195,0.9102801084518432,0.7807899117469788,0.8313673853874206,0.8843536019325257,-0.052986216545105,0.721987247467041,0.9299523234367372,0.7496337294578552,0.8835533857345581,0.6768804788589478,0.7806657552719116,0.671108603477478,0.7413041591644287,0.6813143491744995,0.8607396483421326,0.6478924751281738,0.8263036608695984,0.6641936302185059,0.8877757787704468,0.6791244745254517,0.8910432457923889,0.7008011341094971,0.9281836748123168,0.678225040435791,0.807648777961731,0.7496337294578552,0.671108603477478,0.6478924751281738,0.6791244745254517,0.678225040435791,0.68519686460495,0.6890353679656982,-0.0038385033607482,0.8835533857345581,0.7413041591644287,0.8263036608695984,0.8910432457923889,0.807648777961731,0.8299706459045411,0.877463436126709,-0.0474927902221679,1887,6616.9834,1887,0.2958650534238898,0.2564367035257379,0.0674753204442599,0.0504540611454443
1888,0.8850870132446289,0.7848404049873352,0.9019302129745485,0.7866940498352051,0.8311469554901123,0.7295806407928467,0.8828763961791992,0.7600049376487732,0.8520699143409729,0.7699589133262634,0.8513631820678711,0.7870975136756897,0.8699139952659607,0.7742152214050293,0.899662971496582,0.7680861949920654,0.8865693807601929,0.7972100973129272,0.8387082815170288,0.804707944393158,0.9019302129745485,0.8828763961791992,0.8513631820678711,0.899662971496582,0.8387082815170288,0.8749082088470459,0.8649574518203735,0.0099507570266723,0.7866940498352051,0.7600049376487732,0.7870975136756897,0.7680861949920654,0.804707944393158,0.7813181281089783,0.7711610555648803,0.0101570725440979,0.4755901396274566,0.5932698249816895,0.5523755550384521,0.573354959487915,0.3142678439617157,0.477719783782959,0.3755325078964233,0.3983390033245086,0.251973032951355,0.4180041253566742,0.2988731861114502,0.4206705093383789,0.3653045296669006,0.5308653712272644,0.4817907810211181,0.5445433855056763,0.4607021808624267,0.6060667037963867,0.3758277297019958,0.5279698371887207,0.5523755550384521,0.3755325078964233,0.2988731861114502,0.4817907810211181,0.3758277297019958,0.4168799519538879,0.3735675454139709,0.0433124065399169,0.573354959487915,0.3983390033245086,0.4206705093383789,0.5445433855056763,0.5279698371887207,0.4929755389690399,0.5251851618289948,-0.0322096228599548,0.4861359596252441,0.6093332767486572,0.5435482859611511,0.5779191255569458,0.3836923539638519,0.4098005890846252,0.4410978853702545,0.4071059226989746,0.3467737734317779,0.3568695187568664,0.3135112822055816,0.352994441986084,0.398420512676239,0.5448161363601685,0.4768602550029754,0.5512667894363403,0.4251079559326172,0.530161440372467,0.424301415681839,0.4341507852077484,0.5435482859611511,0.4410978853702545,0.3135112822055816,0.4768602550029754,0.424301415681839,0.4398638248443604,0.408026111125946,0.0318377137184143,0.5779191255569458,0.4071059226989746,0.352994441986084,0.5512667894363403,0.4341507852077484,0.4646874129772186,0.4901961922645569,-0.0255087792873383,1888,6447.284,1888,0.342412258965706,0.2389131810177521,0.0598968605279689,0.0428717679013511
1889,0.9269447922706604,0.8294357061386108,0.9298241138458252,0.8705404996871948,0.8530316352844238,0.7488495707511902,0.9170575141906738,0.8490989208221436,0.9092892408370972,0.8052600622177124,0.8997730016708374,0.8507998585700989,0.8940008878707886,0.7955189347267151,0.9157758355140686,0.8246148824691772,0.924081563949585,0.8416831493377686,0.8948202729225159,0.8547943830490112,0.9298241138458252,0.9170575141906738,0.8997730016708374,0.9157758355140686,0.8948202729225159,0.9114501476287842,0.901469624042511,0.0099805235862732,0.8705404996871948,0.8490989208221436,0.8507998585700989,0.8246148824691772,0.8547943830490112,0.8499697089195252,0.8041494846343994,0.0458202242851257,0.6036251187324524,0.9236458539962769,0.7483147382736206,0.8835319876670837,0.5777846574783325,0.860799252986908,0.6780223846435547,0.7339489459991455,0.4894524812698364,0.8817223906517029,0.586959719657898,0.8309761881828308,0.556959867477417,0.9256611466407776,0.6406765580177307,0.9063891172409058,0.6818821430206299,0.9401610493659972,0.7391666769981384,0.7882418632507324,0.7483147382736206,0.6780223846435547,0.586959719657898,0.6406765580177307,0.7391666769981384,0.6786280155181885,0.5819408535957337,0.0966871619224548,0.8835319876670837,0.7339489459991455,0.8309761881828308,0.9063891172409058,0.7882418632507324,0.8286176204681397,0.9063979387283324,-0.0777803182601928,0.6890182495117188,0.9332256317138672,0.7981859445571899,0.9011961221694946,0.6798408627510071,0.877949595451355,0.7946838140487671,0.7742913961410522,0.6374219655990601,0.8820078372955322,0.699783444404602,0.8423115015029907,0.6608772277832031,0.9391628503799438,0.7384873628616333,0.9240548014640808,0.7369676828384399,0.9356107711791992,0.7383383512496948,0.8098326921463013,0.7981859445571899,0.7946838140487671,0.699783444404602,0.7384873628616333,0.7383383512496948,0.7538957834243775,0.6808251976966858,0.0730705857276916,0.9011961221694946,0.7742913961410522,0.8423115015029907,0.9240548014640808,0.8098326921463013,0.8503373026847839,0.9135913372039794,-0.0632540345191955,1889,6705.6895,1889,0.3113173203548558,0.2246312543825572,0.0548262491662452,0.0483272374558079
1890,0.8627750873565674,0.7620366811752319,0.9015331268310548,0.7916373610496521,0.8170086741447449,0.6972538232803345,0.8782092332839966,0.7593252062797546,0.8418814539909363,0.7625119686126709,0.8575129508972168,0.7799758911132812,0.8504484295845032,0.7549343109130859,0.8880165815353394,0.7556976675987244,0.8520711660385132,0.7792877554893494,0.8561897277832031,0.8186328411102295,0.9015331268310548,0.8782092332839966,0.8575129508972168,0.8880165815353394,0.8561897277832031,0.8762923240661621,0.8448369622230529,0.0314553618431091,0.7916373610496521,0.7593252062797546,0.7799758911132812,0.7556976675987244,0.8186328411102295,0.7810537934303283,0.7512049078941345,0.0298488855361938,0.4824833273887634,0.6167083382606506,0.5563392639160156,0.5720571875572205,0.4189436435699463,0.486270010471344,0.4754406809806824,0.4380653798580169,0.321116030216217,0.4396609663963318,0.3215532898902893,0.4078361392021179,0.3627181053161621,0.5489106774330139,0.5053015947341919,0.5756939649581909,0.4073621928691864,0.6039012670516968,0.3764267861843109,0.4992882013320923,0.5563392639160156,0.4754406809806824,0.3215532898902893,0.5053015947341919,0.3764267861843109,0.447012323141098,0.398524659872055,0.0484876632690429,0.5720571875572205,0.4380653798580169,0.4078361392021179,0.5756939649581909,0.4992882013320923,0.4985881745815277,0.5390902519226074,-0.0405020773410796,0.5024621486663818,0.558356761932373,0.5793730020523071,0.5281515121459961,0.4210551381111145,0.3699648976325989,0.4698754251003265,0.3724391460418701,0.339867353439331,0.3572552502155304,0.3275255560874939,0.3509778976440429,0.3527970910072326,0.4546055793762207,0.5146448016166687,0.5197547674179077,0.37478768825531,0.4663573801517486,0.4326797127723694,0.4622270166873932,0.5793730020523071,0.4698754251003265,0.3275255560874939,0.5146448016166687,0.4326797127723694,0.4648196995258331,0.398193883895874,0.0666258156299591,0.5281515121459961,0.3724391460418701,0.3509778976440429,0.5197547674179077,0.4622270166873932,0.446710067987442,0.4413079738616943,0.0054020941257476,1890,6664.5503,1890,0.3129362682174366,0.2466112037366866,0.0654116896520955,0.0407505692784268
1891,0.9182112216949464,0.8409959077835083,0.9347147345542908,0.8751109838485718,0.8887385725975037,0.8021646738052368,0.9127918481826782,0.8476938009262085,0.901474118232727,0.8202654719352722,0.8895016312599182,0.8518829345703125,0.8970754146575928,0.8197591304779053,0.9190009236335754,0.8364928960800171,0.9075021743774414,0.8461349010467529,0.8905935883522034,0.8719821572303772,0.9347147345542908,0.9127918481826782,0.8895016312599182,0.9190009236335754,0.8905935883522034,0.9093205451965332,0.9026003003120422,0.0067202448844909,0.8751109838485718,0.8476938009262085,0.8518829345703125,0.8364928960800171,0.8719821572303772,0.8566325545310974,0.8258640170097351,0.0307685375213623,0.671355128288269,0.911592662334442,0.7871370315551758,0.8770638704299927,0.6656970977783203,0.870258629322052,0.6958494782447815,0.7132847309112549,0.6207114458084106,0.8019092082977295,0.6351398825645447,0.7387706637382507,0.6961374282836914,0.9160913228988647,0.6964744329452515,0.8818402290344238,0.7007688283920288,0.9206383228302002,0.7110409736633301,0.761486291885376,0.7871370315551758,0.6958494782447815,0.6351398825645447,0.6964744329452515,0.7110409736633301,0.7051283597946167,0.6709339857101441,0.0341943740844726,0.8770638704299927,0.7132847309112549,0.7387706637382507,0.8818402290344238,0.761486291885376,0.7944891571998596,0.8840980291366577,-0.0896088719367981,0.6142438650131226,0.874761164188385,0.6651065349578857,0.8465316891670227,0.591009259223938,0.8260942101478577,0.6070214509963989,0.6925850510597229,0.5764050483703613,0.8444461226463318,0.5156424045562744,0.7695444226264954,0.5239895582199097,0.8653985261917114,0.5722282528877258,0.8767537474632263,0.6203789710998535,0.8726072311401367,0.6587660312652588,0.7947890162467957,0.6651065349578857,0.6070214509963989,0.5156424045562744,0.5722282528877258,0.6587660312652588,0.6037529349327088,0.585205340385437,0.0185475945472717,0.8465316891670227,0.6925850510597229,0.7695444226264954,0.8767537474632263,0.7947890162467957,0.7960407853126525,0.8566614508628845,-0.0606206655502319,1891,6811.109,1891,0.2797405074792816,0.2517825863012637,0.06059341763005,0.0547330072292732
1892,0.8930757641792297,0.8023067116737366,0.9024170637130736,0.7959352135658264,0.8415066003799438,0.7184964418411255,0.8887741565704346,0.7732632160186768,0.8745418787002563,0.7755798697471619,0.8819348216056824,0.7959001660346985,0.8747667670249939,0.7836379408836365,0.9022856950759888,0.781262993812561,0.8704092502593994,0.8037819862365723,0.863659143447876,0.8095731735229492,0.9024170637130736,0.8887741565704346,0.8819348216056824,0.9022856950759888,0.863659143447876,0.887814176082611,0.8708600521087646,0.0169541239738464,0.7959352135658264,0.7732632160186768,0.7959001660346985,0.781262993812561,0.8095731735229492,0.7911869525909424,0.7767605900764465,0.0144263625144959,0.5424133539199829,0.6637228727340698,0.6190535426139832,0.6096532344818115,0.4155133366584778,0.4372177720069885,0.4923846125602722,0.3935844898223877,0.3492368757724762,0.4721235334873199,0.3876560628414154,0.4609334468841553,0.4143310785293579,0.558224618434906,0.5405387878417969,0.6009552478790283,0.4798052012920379,0.6291202902793884,0.5011172294616699,0.565683126449585,0.6190535426139832,0.4923846125602722,0.3876560628414154,0.5405387878417969,0.5011172294616699,0.5081500470638275,0.4402599692344665,0.0678900778293609,0.6096532344818115,0.3935844898223877,0.4609334468841553,0.6009552478790283,0.565683126449585,0.5261619091033936,0.5520818173885346,-0.025919908285141,0.6226749420166016,0.7821359038352966,0.6918270587921143,0.7536598443984985,0.5589307546615601,0.5541513562202454,0.589726448059082,0.5848838090896606,0.4793266355991363,0.6056923866271973,0.4233508110046386,0.5679048299789429,0.5266402959823608,0.7301433086395264,0.6232151985168457,0.7567631006240845,0.6018404364585876,0.7768881320953369,0.4817791879177093,0.583414614200592,0.6918270587921143,0.589726448059082,0.4233508110046386,0.6232151985168457,0.4817791879177093,0.561979740858078,0.5578826129436493,0.0040971279144287,0.7536598443984985,0.5848838090896606,0.5679048299789429,0.7567631006240845,0.583414614200592,0.6493252396583558,0.6898022174835206,-0.0404769778251647,1892,7324.063,1892,0.2869860975941828,0.2437459344161443,0.0591243047536445,0.04292500163884
1893,0.9072469472885132,0.8204367160797119,0.9313187599182128,0.823655366897583,0.8731769323348999,0.7493495941162109,0.918225646018982,0.7852300405502319,0.8774531483650208,0.8046602010726929,0.8846959471702576,0.8174303770065308,0.8873674273490906,0.7918758392333984,0.9158903956413268,0.7673934698104858,0.8804231286048889,0.803195059299469,0.8600940704345703,0.8255828619003296,0.9313187599182128,0.918225646018982,0.8846959471702576,0.9158903956413268,0.8600940704345703,0.90204496383667,0.8851335167884826,0.0169114470481872,0.823655366897583,0.7852300405502319,0.8174303770065308,0.7673934698104858,0.8255828619003296,0.8038584232330322,0.7939034819602966,0.0099549412727356,0.5753912329673767,0.7478983998298645,0.6023054718971252,0.6876391172409058,0.479668378829956,0.6215119361877441,0.5507590770721436,0.4857364892959595,0.388713926076889,0.5710535645484924,0.4108614325523376,0.4928394556045532,0.4719262719154358,0.6404798030853271,0.544150710105896,0.6859564781188965,0.4990251064300537,0.6817334890365601,0.5597680807113647,0.6179331541061401,0.6023054718971252,0.5507590770721436,0.4108614325523376,0.544150710105896,0.5597680807113647,0.5335689544677734,0.4829449832439422,0.0506239712238311,0.6876391172409058,0.4857364892959595,0.4928394556045532,0.6859564781188965,0.6179331541061401,0.594020938873291,0.6525354385375977,-0.0585144996643066,0.6723864078521729,0.8446528911590576,0.6878133416175842,0.7621996998786926,0.5574375987052917,0.7281593084335327,0.5911848545074463,0.6217309832572937,0.5002848505973816,0.7250391244888306,0.4285396337509155,0.6363730430603027,0.5599157810211182,0.7957993745803833,0.6160916686058044,0.7853485345840454,0.6056206226348877,0.8083236813545227,0.5773339867591858,0.6786186099052429,0.6878133416175842,0.5911848545074463,0.4285396337509155,0.6160916686058044,0.5773339867591858,0.5801926970481872,0.5791290521621704,0.0010636448860168,0.7621996998786926,0.6217309832572937,0.6363730430603027,0.7853485345840454,0.6786186099052429,0.6968541741371155,0.7803948760032654,-0.0835407018661499,1893,6834.2495,1893,0.3124975235297691,0.240118553582891,0.053161560955508,0.0381046219519604
1894,0.9096670746803284,0.8373124003410339,0.9181965589523317,0.8241610527038574,0.8635076284408569,0.759662389755249,0.9091634750366212,0.8012696504592896,0.8772975206375122,0.8100125193595886,0.8890389204025269,0.8234093189239502,0.8944258689880371,0.8133090138435364,0.9207067489624025,0.8128116726875305,0.8921787142753601,0.8269673585891724,0.8779875040054321,0.8448495864868164,0.9181965589523317,0.9091634750366212,0.8890389204025269,0.9207067489624025,0.8779875040054321,0.9030186414718628,0.8874153614044189,0.0156032800674439,0.8241610527038574,0.8012696504592896,0.8234093189239502,0.8128116726875305,0.8448495864868164,0.8213002562522889,0.8094527363777161,0.0118475198745727,0.5225217938423157,0.6746338605880737,0.646735429763794,0.6398016214370728,0.3905112445354461,0.3990830183029175,0.5702064037322998,0.4758655130863189,0.4028563797473907,0.4708046913146972,0.3877905607223511,0.4463191032409668,0.4169301986694336,0.5698339343070984,0.5596135854721069,0.5848593711853027,0.5159124732017517,0.609093964099884,0.518534243106842,0.5808155536651611,0.646735429763794,0.5702064037322998,0.3877905607223511,0.5596135854721069,0.518534243106842,0.5365760445594787,0.4497464179992675,0.0868296265602111,0.6398016214370728,0.4758655130863189,0.4463191032409668,0.5848593711853027,0.5808155536651611,0.5455322325229645,0.5446898937225342,0.0008423388004302,0.5504706501960754,0.704183042049408,0.589364767074585,0.620864748954773,0.4004390239715576,0.4896178841590881,0.5599039793014526,0.5142488479614258,0.3521299958229065,0.4354020953178406,0.3430817723274231,0.4006039202213287,0.3635233938694,0.5197548866271973,0.5285095572471619,0.5931535959243774,0.4672834575176239,0.5696382522583008,0.4927693009376526,0.5617653727531433,0.589364767074585,0.5599039793014526,0.3430817723274231,0.5285095572471619,0.4927693009376526,0.502725875377655,0.4267693042755127,0.0759565711021423,0.620864748954773,0.5142488479614258,0.4006039202213287,0.5931535959243774,0.5617653727531433,0.5381272971630097,0.5437192320823669,-0.0055919349193572,1894,6510.2783,1894,0.3408752597392387,0.2310709244713542,0.0456461439912684,0.038089171263825
