Year,GDP per capita,year,coll,indi,loose,tight,effort_care_vir,efficiency_care_vir,effort_care_vic,efficiency_care_vic,effort_fare_vir,efficiency_fare_vir,effort_fare_vic,efficiency_fare_vic,effort_loya_vir,efficiency_loya_vir,effort_loya_vic,efficiency_loya_vic,effort_auth_vir,efficiency_auth_vir,effort_auth_vic,efficiency_auth_vic,effort_sanc_vir,efficiency_sanc_vir,effort_sanc_vic,efficiency_sanc_vic,effort_care,effort_fare,effort_loya,effort_auth,effort_sanc,effort_virtue,effort_vice,effort_vir_vic_diff,efficiency_care,efficiency_fare,efficiency_loya,efficiency_auth,efficiency_sanc,efficiency_virtue,efficiency_vice,efficiency_vir_vic_diff
1969.0,1264.0,1969.0,8.455759075332026e-05,0.0001247028886025,1.3170035961963218e-05,9.828415154191005e-06,0.1955368667840957,-0.0643414556980133,-0.0198158510029315,0.0191508699208498,0.1336605846881866,0.0307916812598705,-0.0963939949870109,0.104151152074337,0.199716106057167,-0.0444769337773323,-0.0289446860551834,-0.2302416712045669,-0.1363362371921539,0.1078335493803024,-0.1790543496608734,-0.1619062423706054,0.4503206014633178,-0.0828632935881614,-0.0639103576540947,-0.0301789846271276,-0.0198158510029315,-0.0963939949870109,-0.0289446860551834,-0.1790543496608734,-0.0639103576540947,0.1685795843601227,-0.0776238478720188,0.2462034322321415,0.0191508699208498,0.104151152074337,-0.2302416712045669,-0.1619062423706054,-0.0301789846271276,-0.0106112904846668,-0.0598049752414226,0.0491936847567558
1970.0,1398.0,1970.0,8.442318235373543e-05,0.0001258190023431,1.335161732436339e-05,9.997775982079865e-06,0.2456021159887313,-0.0254578441381454,-0.0132410088554024,-0.0399660356342792,0.1713646650314331,-0.0081331860274076,-0.1695308983325958,0.0163527950644493,0.1190056875348091,-0.1850751936435699,-0.0949369519948959,-0.2928551435470581,-4.985928535461426e-05,-0.043498795479536,-0.1807990670204162,-0.0743911042809486,0.4220685362815857,-0.1641745865345001,-0.0797699689865112,-0.0665248259902,-0.0132410088554024,-0.1695308983325958,-0.0949369519948959,-0.1807990670204162,-0.0797699689865112,0.1915982291102409,-0.1076555790379643,0.2992538081482053,-0.0399660356342792,0.0163527950644493,-0.2928551435470581,-0.0743911042809486,-0.0665248259902,-0.0852679211646318,-0.0914768628776073,0.0062089417129754
1971.0,1446.0,1971.0,8.286411455823586e-05,0.0001267891061291,1.3511535787590662e-05,1.009776367583624e-05,0.2501044571399688,0.0258972495794296,-0.0367660224437713,0.0399321764707565,0.2581230700016022,-0.0163149833679199,-0.212765485048294,-0.0475661642849445,0.1509043127298355,-0.1828350722789764,-0.049092099070549,-0.2814063131809234,0.0213024765253067,0.0131643936038017,-0.1604456603527069,-0.091322973370552,0.417459100484848,-0.1235930770635604,-0.0937962457537651,-0.0502227358520031,-0.0367660224437713,-0.212765485048294,-0.049092099070549,-0.1604456603527069,-0.0937962457537651,0.2195786833763122,-0.1105731025338172,0.3301517859101295,0.0399321764707565,-0.0475661642849445,-0.2814063131809234,-0.091322973370552,-0.0502227358520031,-0.0567362979054451,-0.0861172020435333,0.0293809041380882
1972.0,1431.0,1972.0,8.193500882823302e-05,0.000127425514425,1.368067651769429e-05,1.0235611120533252e-05,0.2452467679977417,0.0049633048474788,-0.0759330093860626,0.0052819717675447,0.2344008088111877,-0.0369570590555667,-0.0943335592746734,-0.0361771211028099,0.1209560185670852,-0.1762095242738723,0.0267491526901721,-0.1588868796825409,0.1459938883781433,-0.0619112998247146,0.0196949001401662,0.0010146275162696,0.3983861207962036,-0.1370977461338043,0.0650521069765091,-0.0121764931827783,-0.0759330093860626,-0.0943335592746734,0.0267491526901721,0.0196949001401662,0.0650521069765091,0.2289967209100723,-0.0117540817707777,0.24075080268085,0.0052819717675447,-0.0361771211028099,-0.1588868796825409,0.0010146275162696,-0.0121764931827783,-0.0814424648880958,-0.0401887789368629,-0.0412536859512329
1973.0,1513.0,1973.0,8.076980821312774e-05,0.0001279663899172,1.3823712629358018e-05,1.038757211456901e-05,0.3187639117240906,0.094032697379589,0.0814003124833107,0.1068669259548187,0.2940922081470489,0.0589946135878562,0.0469490140676498,0.0915817618370056,0.1573143750429153,-0.1911257654428482,0.004344142973423,-0.042762067168951,0.127256691455841,-0.0009766668081283,-0.0465856678783893,0.0153144150972366,0.3673693537712097,-0.1062192395329475,0.090598426759243,0.086665466427803,0.0814003124833107,0.0469490140676498,0.004344142973423,-0.0465856678783893,0.090598426759243,0.2529593080282211,0.0353412456810474,0.2176180623471737,0.1068669259548187,0.0915817618370056,-0.042762067168951,0.0153144150972366,0.086665466427803,-0.0290588721632957,0.0515333004295825,-0.0805921725928783
1974.0,1519.0,1974.0,7.979117732150242e-05,0.0001281103076118,1.400005698699818e-05,1.0479197978189145e-05,0.2827047705650329,0.0778151899576187,-0.075171984732151,0.0359546393156051,0.2955650985240936,0.0927178710699081,-0.0084373336285352,0.080354630947113,0.200917363166809,-0.1501250714063644,-0.1759159713983535,-0.2742917537689209,0.0549139976501464,-0.1518821120262146,-0.0126796700060367,-0.0076834037899971,0.3467134833335876,-0.0762152597308158,-0.0644796565175056,-0.0367381274700164,-0.075171984732151,-0.0084373336285352,-0.1759159713983535,-0.0126796700060367,-0.0644796565175056,0.2361629426479339,-0.0673369232565164,0.3034998659044504,0.0359546393156051,0.080354630947113,-0.2742917537689209,-0.0076834037899971,-0.0367381274700164,-0.0415378764271736,-0.0404808029532432,-0.0010570734739303
1975.0,1594.0,1975.0,7.815466822031728e-05,0.0001286816852176,1.416000673123022e-05,1.0517864484630276e-05,0.235172837972641,0.0681176632642746,-0.0178382378071546,0.0746644884347915,0.1644705235958099,0.0870358869433403,-0.1244572401046752,0.0676023736596107,0.1118760183453559,-0.1298808306455612,0.034421257674694,-0.2160681784152984,0.1345192939043045,0.0835725367069244,0.021679800003767,-0.0227379482239484,0.3846243023872375,-0.1004666239023208,-0.0165379457175731,0.0246764980256557,-0.0178382378071546,-0.1244572401046752,0.034421257674694,0.021679800003767,-0.0165379457175731,0.2061325952410698,-0.0205464731901884,0.2266790684312582,0.0746644884347915,0.0676023736596107,-0.2160681784152984,-0.0227379482239484,0.0246764980256557,0.0016757264733314,-0.0143725533038377,0.0160482797771692
1976.0,1519.0,1976.0,7.731436854133529e-05,0.0001283841891433,1.4347501620332836e-05,1.05368385831639e-05,0.2804697751998901,0.0687504410743713,-0.1327442824840545,0.0843344181776046,0.2561280727386474,0.1108089685440063,-0.0915984064340591,0.2389340102672577,0.2326554656028747,-0.1285215318202972,-0.0886461809277534,-0.1556104719638824,0.0131591502577066,0.1448318064212799,-0.1606357991695404,-0.1284281313419342,0.448667049407959,0.0590744614601135,-0.1210376843810081,0.0090613607317209,-0.1327442824840545,-0.0915984064340591,-0.0886461809277534,-0.1606357991695404,-0.1210376843810081,0.2462159026414156,-0.1189324706792831,0.3651483733206987,0.0843344181776046,0.2389340102672577,-0.1556104719638824,-0.1284281313419342,0.0090613607317209,0.0509888291358947,0.0096582371741533,0.0413305919617414
1977.0,1583.0,1977.0,7.549732055979672e-05,0.0001283884498661,1.4545423336235052e-05,1.0466034147782464e-05,0.1964254081249237,0.0610608719289302,-0.028202686458826,-0.0361119583249092,0.221203401684761,0.1001234650611877,-0.0830628871917724,0.0823821127414703,0.1986995935440063,-0.1902786195278167,-0.0473740994930267,-0.2434383332729339,0.1146837249398231,0.050231821835041,-0.1305965930223465,-0.0245903357863426,0.4856963753700256,-0.0129638686776161,0.0485566034913063,0.0310591738671064,-0.028202686458826,-0.0830628871917724,-0.0473740994930267,-0.1305965930223465,0.0485566034913063,0.2433417007327079,-0.048135932534933,0.2914776332676411,-0.0361119583249092,0.0823821127414703,-0.2434383332729339,-0.0245903357863426,0.0310591738671064,0.0016347341239452,-0.0381398681551218,0.039774602279067
1978.0,1744.0,1978.0,7.444612300235218e-05,0.0001281392770969,1.469281745577002e-05,1.0416247717362888e-05,0.2996775805950165,0.0917484387755394,-0.0247679874300956,-0.1055849641561508,0.2166943550109863,0.0754116028547287,0.0830378606915474,0.0745410621166229,0.2247339189052581,-0.1621129810810089,0.0127249024808406,-0.2471061199903488,0.107509396970272,0.0476868227124214,0.0231116265058517,0.0401155389845371,0.402444452047348,-0.0879808813333511,0.0874659791588783,0.0078369826078414,-0.0247679874300956,0.0830378606915474,0.0127249024808406,0.0231116265058517,0.0874659791588783,0.2502119407057762,0.0363144762814044,0.2138974644243717,-0.1055849641561508,0.0745410621166229,-0.2471061199903488,0.0401155389845371,0.0078369826078414,-0.0070493996143341,-0.0460395000874996,0.0389901004731655
1979.0,1859.0,1979.0,7.285708596376545e-05,0.000127812463266,1.4840704744177394e-05,1.0359497361735391e-05,0.2805765271186828,0.0857911109924316,-0.0212350264191627,-0.0728381127119064,0.1922289431095123,0.0363278985023498,0.0423595085740089,0.0465747900307178,0.2996018528938293,-0.2053861618041992,-0.0201118029654026,-0.3277181982994079,0.1405121088027954,-0.0374546088278293,-0.0001372024416923,-0.0995860025286674,0.3809811174869537,-0.1075888276100158,0.122827410697937,-0.0935290083289146,-0.0212350264191627,0.0423595085740089,-0.0201118029654026,-0.0001372024416923,0.122827410697937,0.2587801098823547,0.0247405774891376,0.234039532393217,-0.0728381127119064,0.0465747900307178,-0.3277181982994079,-0.0995860025286674,-0.0935290083289146,-0.0456621177494525,-0.1094193063676357,0.0637571886181831
1980.0,1930.0,1980.0,7.141976629603569e-05,0.0001272465260301,1.5048888345417906e-05,1.027453948105566e-05,0.3149499595165252,0.075688749551773,-0.0128798577934503,-0.0519345551729202,0.2576671838760376,0.0532847940921783,0.0969358310103416,0.0414411686360836,0.3485419750213623,-0.2106556594371795,0.0247644893825054,-0.1958940327167511,0.1799503415822982,0.0275069177150726,0.026659894734621,-0.112369567155838,0.421563982963562,-0.0435389354825019,0.0677475258708,-0.0481263548135757,-0.0128798577934503,0.0969358310103416,0.0247644893825054,0.026659894734621,0.0677475258708,0.3045346885919571,0.0406455766409635,0.2638891119509935,-0.0519345551729202,0.0414411686360836,-0.1958940327167511,-0.112369567155838,-0.0481263548135757,-0.0195428267121315,-0.0733766682446002,0.0538338415324687
1981.0,1962.0,1981.0,6.96402565227215e-05,0.0001269222926306,1.5198186822331018e-05,1.015719418770037e-05,0.2964946925640106,0.0541674569249153,0.0460711307823658,-0.0583535619080066,0.2605904340744018,0.0645344704389572,0.0408891476690769,0.0386736616492271,0.3522122800350189,-0.1771691292524337,0.0733555108308792,-0.2178108990192413,0.2558150887489319,0.044632215052843,0.0172989815473556,-0.1512505263090133,0.4600641429424286,-0.0393114238977432,0.0873873680830001,-0.0021197069436311,0.0460711307823658,0.0408891476690769,0.0733555108308792,0.0172989815473556,0.0873873680830001,0.3250353276729584,0.0530004277825355,0.2720348998904228,-0.0583535619080066,0.0386736616492271,-0.2178108990192413,-0.1512505263090133,-0.0021197069436311,-0.0106292821466922,-0.078172206506133,0.0675429243594408
1982.0,2128.0,1982.0,6.844663937093693e-05,0.0001259088905304,1.532180532817229e-05,1.0099207710011018e-05,0.3616203069686889,0.059334173798561,0.0338673181831836,-0.094393789768219,0.2975372076034546,0.0688796192407608,0.0952744707465171,0.0367281436920166,0.407776802778244,-0.2161352336406707,0.0388117432594299,-0.3229763507843017,0.2463526874780655,0.0442572645843029,0.0295422077178955,-0.0414772294461727,0.4129746556282043,-0.0800320953130722,0.0982443764805793,0.0588579848408699,0.0338673181831836,0.0952744707465171,0.0388117432594299,0.0295422077178955,0.0982443764805793,0.3452523320913315,0.0591480232775211,0.2861043088138104,-0.094393789768219,0.0367281436920166,-0.3229763507843017,-0.0414772294461727,0.0588579848408699,-0.0247392542660236,-0.0726522482931613,0.0479129940271377
1983.0,2227.0,1983.0,6.68140124722478e-05,0.0001258581444614,1.5525082236966807e-05,1.0024479463563044e-05,0.3183567821979522,0.1213407292962074,0.0542824156582355,-0.0361786969006061,0.2799650430679321,0.0946961045265197,0.0835976302623748,0.0130137745290994,0.3601821959018707,-0.1578564494848251,0.084280751645565,-0.2874391973018646,0.2323397696018219,0.0980687513947486,0.0386163368821144,-0.0615778714418411,0.4672149419784546,-0.0277364216744899,0.0761591792106628,0.0350094363093376,0.0542824156582355,0.0835976302623748,0.084280751645565,0.0386163368821144,0.0761591792106628,0.3316117465496063,0.0673872627317905,0.2642244838178158,-0.0361786969006061,0.0130137745290994,-0.2874391973018646,-0.0615778714418411,0.0350094363093376,0.0257025428116321,-0.0674345109611749,0.0931370537728071
1984.0,2444.0,1984.0,6.622082158612232e-05,0.0001257972957254,1.5647033156152013e-05,1.00195230635742e-05,0.3239538371562958,0.1066080033779144,0.0469909757375717,-0.0281919836997985,0.2871407866477966,0.1192478239536285,0.0585028529167175,-0.0351759754121303,0.4134491682052612,-0.0640014857053756,0.1232338398694992,-0.2209804952144622,0.2638610303401947,0.1198162138462066,0.0618526451289653,-0.1120617315173149,0.4694018363952636,0.006101306527853,0.2155385613441467,0.0717640370130539,0.0469909757375717,0.0585028529167175,0.1232338398694992,0.0618526451289653,0.2155385613441467,0.3515613317489624,0.1012237749993801,0.2503375567495823,-0.0281919836997985,-0.0351759754121303,-0.2209804952144622,-0.1120617315173149,0.0717640370130539,0.0575543724000453,-0.0649292297661304,0.1224836021661758
1985.0,2619.0,1985.0,6.543313391002163e-05,0.0001260092947502,1.5858383640313503e-05,9.999009421944396e-06,0.2935331165790558,0.1363231390714645,0.0066596493124961,-0.0171731896698474,0.3100126981735229,0.1224745288491249,0.1672489792108535,0.0815487802028656,0.3989969491958618,-0.1059470474720001,0.105204090476036,-0.1385747045278549,0.3038114309310913,0.1084647178649902,0.1112388148903846,0.0774064064025878,0.4721425473690033,0.0244447421282529,0.1443572789430618,0.1126351952552795,0.0066596493124961,0.1672489792108535,0.105204090476036,0.1112388148903846,0.1443572789430618,0.355699348449707,0.1069417625665664,0.2487575858831405,-0.0171731896698474,0.0815487802028656,-0.1385747045278549,0.0774064064025878,0.1126351952552795,0.0571520160883665,0.0231684975326061,0.0339835185557603
1986.0,2748.0,1986.0,6.489507537058412e-05,0.0001262989426972,1.601408083596719e-05,9.909627742794264e-06,0.2924277484416961,0.1140509843826294,0.0254189372062683,-0.0254125855863094,0.2776572704315185,0.1152557730674743,0.0584832280874252,0.0749704614281654,0.4030312299728393,-0.1275718510150909,0.0939299091696739,-0.1363001763820648,0.2257029116153717,0.0675419121980667,0.0030380487442016,-0.0387144908308982,0.4164565205574035,-0.0059424713253974,0.0677970945835113,0.0237084403634071,0.0254189372062683,0.0584832280874252,0.0939299091696739,0.0030380487442016,0.0677970945835113,0.3230551362037658,0.049733443558216,0.2733216926455498,-0.0254125855863094,0.0749704614281654,-0.1363001763820648,-0.0387144908308982,0.0237084403634071,0.0326668694615364,-0.0203496702015399,0.0530165396630764
1987.0,2931.0,1987.0,6.444649870575501e-05,0.0001269490823818,1.6237788703286702e-05,9.861955827464696e-06,0.333809345960617,0.0859636962413787,0.0670409873127937,-0.0410419553518295,0.2857326865196228,0.1498937606811523,0.0997201949357986,0.0948363095521926,0.4306176006793976,-0.1122672334313392,0.0709464997053146,-0.3077696561813354,0.2659238874912262,0.0786506235599517,-0.0122286230325698,-0.1053463667631149,0.4472247958183288,0.0090850200504064,0.1429144740104675,0.0039529912173748,0.0670409873127937,0.0997201949357986,0.0709464997053146,-0.0122286230325698,0.1429144740104675,0.3526616632938385,0.0736787065863609,0.2789829567074776,-0.0410419553518295,0.0948363095521926,-0.3077696561813354,-0.1053463667631149,0.0039529912173748,0.04226517342031,-0.0710737355053424,0.1133389089256525
1988.0,3045.0,1988.0,6.445534956713216e-05,0.0001277606318451,1.6473313227414823e-05,9.886574259253068e-06,0.3822196722030639,0.1272088438272476,0.0568891689181327,-0.0088354796171188,0.3030745089054107,0.184113323688507,0.117169551551342,0.0935326442122459,0.4395402669906616,-0.1093517169356346,0.2033319771289825,-0.1689248383045196,0.3090283870697021,0.1603809893131256,0.0329502001404762,0.0199220664799213,0.4155235290527344,0.0671672075986862,0.1084636971354484,0.0908636599779129,0.0568891689181327,0.117169551551342,0.2033319771289825,0.0329502001404762,0.1084636971354484,0.3698772728443146,0.1037609189748764,0.2661163538694382,-0.0088354796171188,0.0935326442122459,-0.1689248383045196,0.0199220664799213,0.0908636599779129,0.0859037294983863,0.0053116105496883,0.080592118948698
1989.0,3022.0,1989.0,6.399010586782034e-05,0.0001292944875136,1.676021840149668e-05,9.852144423762508e-06,0.3430097103118896,0.1217275336384773,0.0474327355623245,-0.0417116396129131,0.2619044780731201,0.1955527663230896,0.0813712179660797,0.154348611831665,0.3881342709064483,-0.0770740881562233,0.0994242131710052,-0.224884882569313,0.241658329963684,0.1461145132780075,0.0724178105592727,-0.1426846981048584,0.3743043541908264,0.0521263591945171,0.1126494109630584,0.0088866166770458,0.0474327355623245,0.0813712179660797,0.0994242131710052,0.0724178105592727,0.1126494109630584,0.3218022286891937,0.0826590776443481,0.2391431510448455,-0.0417116396129131,0.154348611831665,-0.224884882569313,-0.1426846981048584,0.0088866166770458,0.0876894168555736,-0.0492091983556747,0.1368986152112484
1990.0,2982.0,1990.0,6.400733937133347e-05,0.0001304598520489,1.696145316085751e-05,9.81601012698872e-06,0.3319488167762756,0.0571882463991642,0.0294090658426284,-0.0575191937386989,0.2605455219745636,0.0715156644582748,0.0866084620356559,0.0817532241344451,0.3779863715171814,-0.1330970823764801,0.1931131780147552,-0.1652065962553024,0.2101188004016876,0.0454726740717887,0.123395137488842,-0.1099575981497764,0.42115119099617,0.0146588720381259,0.1183597519993782,0.0941198021173477,0.0294090658426284,0.0866084620356559,0.1931131780147552,0.123395137488842,0.1183597519993782,0.3203501403331756,0.1101771190762519,0.2101730212569236,-0.0575191937386989,0.0817532241344451,-0.1652065962553024,-0.1099575981497764,0.0941198021173477,0.0111476749181747,-0.0313620723783969,0.0425097472965717
1991.0,3051.3152,1991.0,6.348916524854887e-05,0.0001317216395234,1.722869263295187e-05,9.770048522536203e-06,0.2366198897361755,0.054675854742527,-0.0345562621951103,-0.0230118483304977,0.2435114383697509,0.0919248908758163,0.0090164877474308,0.0087813436985015,0.3949045240879059,-0.0714475661516189,0.125872403383255,-0.1974295973777771,0.2300752401351928,0.0926377698779106,0.1101403459906578,-0.0799967944622039,0.4290528297424316,0.0435155592858791,0.0314052775502204,0.0209743157029151,-0.0345562621951103,0.0090164877474308,0.125872403383255,0.1101403459906578,0.0314052775502204,0.3068327844142914,0.0483756504952907,0.2584571339190006,-0.0230118483304977,0.0087813436985015,-0.1974295973777771,-0.0799967944622039,0.0209743157029151,0.0422613017261028,-0.0541365161538124,0.0963978178799152
