year,effort_care_vir,efficiency_care_vir,effort_care_vic,efficiency_care_vic,effort_fare_vir,efficiency_fare_vir,effort_fare_vic,efficiency_fare_vic,effort_loya_vir,efficiency_loya_vir,effort_loya_vic,efficiency_loya_vic,effort_auth_vir,efficiency_auth_vir,effort_auth_vic,efficiency_auth_vic,effort_sanc_vir,efficiency_sanc_vir,effort_sanc_vic,efficiency_sanc_vic,effort_care,effort_fare,effort_loya,effort_auth,effort_sanc,effort_virtue,effort_vice,effort_vir_vic_diff,efficiency_care,efficiency_fare,efficiency_loya,efficiency_auth,efficiency_sanc,efficiency_virtue,efficiency_vice,efficiency_vir_vic_diff
1960.0,0.3383646607398987,-0.027648165822029114,-0.06677505373954773,-0.16619622707366943,0.2357499748468399,-0.06596571952104568,-0.034249648451805115,-0.08928226679563522,0.24155333638191223,-0.14915145933628082,0.0024609649553894997,-0.2966790795326233,0.20826607942581177,-0.05796142667531967,-0.09584968537092209,-0.20376047492027283,0.4097606837749481,-0.061994194984436035,0.03537511080503464,0.003867390565574169,-0.06677505373954773,-0.034249648451805115,0.0024609649553894997,-0.09584968537092209,0.03537511080503464,0.28673894703388214,-0.03180766236037016,0.3185466093942523,-0.16619622707366943,-0.08928226679563522,-0.2966790795326233,-0.20376047492027283,0.003867390565574169,-0.07254419326782227,-0.15041013155132532,0.07786593828350305
1961.0,0.37997257709503174,0.06409025937318802,-0.06882297247648239,-0.08956398069858551,0.2952462136745453,-0.032788798213005066,0.038191549479961395,-0.013872049748897552,0.29541510343551636,-0.02051406353712082,-0.00041714683175086975,-0.2870565354824066,0.14401057362556458,-0.08910759538412094,0.03792359679937363,-0.17676140367984772,0.4280273914337158,-0.047205209732055664,0.0643082931637764,-0.05605490505695343,-0.06882297247648239,0.038191549479961395,-0.00041714683175086975,0.03792359679937363,0.0643082931637764,0.30853437185287474,0.014236664026975631,0.2942977078258991,-0.08956398069858551,-0.013872049748897552,-0.2870565354824066,-0.17676140367984772,-0.05605490505695343,-0.025105081498622894,-0.12466177493333816,0.09955669343471527
1962.0,0.3426828384399414,0.042282432317733765,0.02783225104212761,-0.007912000641226768,0.27813583612442017,0.034800849854946136,-0.035865213721990585,0.02724764496088028,0.301037460565567,-0.1062530055642128,0.05793330818414688,-0.1670106202363968,0.2422996610403061,0.08104196935892105,0.03280108422040939,-0.14508168399333954,0.42178380489349365,0.010366018861532211,0.04801987111568451,-0.06748336553573608,0.02783225104212761,-0.035865213721990585,0.05793330818414688,0.03280108422040939,0.04801987111568451,0.31718792021274567,0.026144260168075563,0.2910436600446701,-0.007912000641226768,0.02724764496088028,-0.1670106202363968,-0.14508168399333954,-0.06748336553573608,0.012447652965784073,-0.07204800508916379,0.08449565805494785
1963.0,0.4002736210823059,0.0752437487244606,0.033326707780361176,0.04693162813782692,0.25585153698921204,0.0451643243432045,0.0598735474050045,0.03528527915477753,0.3128662705421448,-0.1344459056854248,-0.03231041878461838,-0.24595674872398376,0.14737071096897125,-0.025857416912913322,0.02507627196609974,-0.006119843572378159,0.3001401424407959,-0.03339580446481705,0.04408685117959976,0.034457191824913025,0.033326707780361176,0.0598735474050045,-0.03231041878461838,0.02507627196609974,0.04408685117959976,0.283300456404686,0.02601059190928936,0.25728986449539665,0.04693162813782692,0.03528527915477753,-0.24595674872398376,-0.006119843572378159,0.034457191824913025,-0.014658210799098015,-0.02708049863576889,0.012422287836670876
1964.0,0.3537338674068451,0.06163827329874039,-0.04660060256719589,-0.02923543006181717,0.25592735409736633,0.06217554956674576,-0.06118910387158394,0.12292942404747009,0.31636273860931396,-0.1520240306854248,0.04752207174897194,-0.1616535186767578,0.23876549303531647,-0.0015437109395861626,-0.04651220142841339,-0.1429341435432434,0.35223591327667236,-0.02950868010520935,0.032396771013736725,-0.032699696719646454,-0.04660060256719589,-0.06118910387158394,0.04752207174897194,-0.04651220142841339,0.032396771013736725,0.30340507328510286,-0.014876613020896911,0.3182816863059998,-0.02923543006181717,0.12292942404747009,-0.1616535186767578,-0.1429341435432434,-0.032699696719646454,-0.011852519772946834,-0.04871867299079895,0.03686615321785211
1965.0,0.3110756278038025,0.05095367878675461,-0.12804384529590607,-0.10301376134157181,0.21430864930152893,0.03773855045437813,-0.025948133319616318,0.02471623569726944,0.21530970931053162,-0.20378348231315613,0.0901544988155365,-0.27406346797943115,0.12942299246788025,0.0777101144194603,-0.05273430421948433,-0.1839524507522583,0.2961185872554779,-0.1444195955991745,-0.005312415771186352,-0.14297190308570862,-0.12804384529590607,-0.025948133319616318,0.0901544988155365,-0.05273430421948433,-0.005312415771186352,0.23324711322784425,-0.024376839958131315,0.2576239531859756,-0.10301376134157181,0.02471623569726944,-0.27406346797943115,-0.1839524507522583,-0.14297190308570862,-0.03636014685034752,-0.13585706949234008,0.09949692264199256
1966.0,0.3085399568080902,0.08508391678333282,-0.03673914819955826,0.023506641387939453,0.2533904016017914,0.17297154664993286,0.004028588533401489,0.06529124826192856,0.0995560958981514,-0.14969944953918457,-0.022884730249643326,-0.2423383593559265,0.1747339367866516,0.12126157432794571,-0.026445453986525536,-0.1611250340938568,0.38224470615386963,-0.01742137223482132,0.07097107172012329,-0.06496959179639816,-0.03673914819955826,0.004028588533401489,-0.022884730249643326,-0.026445453986525536,0.07097107172012329,0.24369301944971083,-0.002213934436440468,0.2459069538861513,0.023506641387939453,0.06529124826192856,-0.2423383593559265,-0.1611250340938568,-0.06496959179639816,0.0424392431974411,-0.0759270191192627,0.1183662623167038
1967.0,0.29416385293006897,-0.10393229126930237,0.0010524094104766846,0.02034834772348404,0.2174718976020813,0.11698339879512787,0.14280666410923004,0.10443416982889175,0.12882962822914124,-0.05565936863422394,-0.09312158077955246,-0.19742313027381897,0.19064748287200928,0.10163509845733643,-0.0558166429400444,-0.19846764206886292,0.37412354350090027,-0.11212135851383209,0.04514981806278229,-0.019301116466522217,0.0010524094104766846,0.14280666410923004,-0.09312158077955246,-0.0558166429400444,0.04514981806278229,0.2410472810268402,0.00801413357257843,0.23303314745426176,0.02034834772348404,0.10443416982889175,-0.19742313027381897,-0.19846764206886292,-0.019301116466522217,-0.01061890423297882,-0.05808187425136566,0.04746297001838684
1968.0,0.2787396013736725,-0.056071892380714417,0.03815742954611778,0.07617823779582977,0.38452669978141785,0.058744773268699646,0.1331675797700882,0.1635177731513977,0.17802008986473083,-0.04873942583799362,-0.037472642958164215,-0.1236225813627243,0.12218333780765533,0.03686312958598137,-0.0527951605618,-0.11555936187505722,0.48846977949142456,-0.0678933635354042,0.01070292480289936,0.02292664162814617,0.03815742954611778,0.1331675797700882,-0.037472642958164215,-0.0527951605618,0.01070292480289936,0.2903879016637802,0.018352026119828224,0.272035875543952,0.07617823779582977,0.1635177731513977,-0.1236225813627243,-0.11555936187505722,0.02292664162814617,-0.015419355779886245,0.004688141867518425,-0.02010749764740467
1969.0,0.19553686678409576,-0.0643414556980133,-0.019815851002931595,0.0191508699208498,0.13366058468818665,0.03079168125987053,-0.09639399498701096,0.104151152074337,0.19971610605716705,-0.044476933777332306,-0.02894468605518341,-0.23024167120456696,-0.13633623719215393,0.10783354938030243,-0.1790543496608734,-0.16190624237060547,0.45032060146331787,-0.08286329358816147,-0.0639103576540947,-0.030178984627127647,-0.019815851002931595,-0.09639399498701096,-0.02894468605518341,-0.1790543496608734,-0.0639103576540947,0.1685795843601227,-0.07762384787201881,0.2462034322321415,0.0191508699208498,0.104151152074337,-0.23024167120456696,-0.16190624237060547,-0.030178984627127647,-0.010611290484666825,-0.059804975241422656,0.04919368475675583
1970.0,0.24560211598873138,-0.025457844138145447,-0.01324100885540247,-0.03996603563427925,0.1713646650314331,-0.008133186027407646,-0.16953089833259583,0.01635279506444931,0.11900568753480911,-0.18507519364356995,-0.09493695199489594,-0.2928551435470581,-4.985928535461426e-05,-0.043498795479536057,-0.18079906702041626,-0.07439110428094864,0.4220685362815857,-0.16417458653450012,-0.07976996898651123,-0.06652482599020004,-0.01324100885540247,-0.16953089833259583,-0.09493695199489594,-0.18079906702041626,-0.07976996898651123,0.19159822911024094,-0.10765557903796434,0.2992538081482053,-0.03996603563427925,0.01635279506444931,-0.2928551435470581,-0.07439110428094864,-0.06652482599020004,-0.08526792116463185,-0.09147686287760734,0.006208941712975494
1971.0,0.25010445713996887,0.025897249579429626,-0.03676602244377136,0.03993217647075653,0.2581230700016022,-0.016314983367919922,-0.21276548504829407,-0.047566164284944534,0.1509043127298355,-0.18283507227897644,-0.04909209907054901,-0.28140631318092346,0.0213024765253067,0.013164393603801727,-0.1604456603527069,-0.09132297337055206,0.417459100484848,-0.12359307706356049,-0.0937962457537651,-0.0502227358520031,-0.03676602244377136,-0.21276548504829407,-0.04909209907054901,-0.1604456603527069,-0.0937962457537651,0.21957868337631226,-0.11057310253381729,0.33015178591012956,0.03993217647075653,-0.047566164284944534,-0.28140631318092346,-0.09132297337055206,-0.0502227358520031,-0.0567362979054451,-0.08611720204353332,0.02938090413808822
1972.0,0.2452467679977417,0.004963304847478867,-0.07593300938606262,0.005281971767544746,0.23440080881118774,-0.03695705905556679,-0.09433355927467346,-0.036177121102809906,0.12095601856708527,-0.17620952427387238,0.026749152690172195,-0.1588868796825409,0.1459938883781433,-0.06191129982471466,0.019694900140166283,0.0010146275162696838,0.3983861207962036,-0.13709774613380432,0.0650521069765091,-0.012176493182778358,-0.07593300938606262,-0.09433355927467346,0.026749152690172195,0.019694900140166283,0.0650521069765091,0.22899672091007234,-0.011754081770777702,0.24075080268085003,0.005281971767544746,-0.036177121102809906,-0.1588868796825409,0.0010146275162696838,-0.012176493182778358,-0.08144246488809585,-0.04018877893686294,-0.04125368595123291
1973.0,0.3187639117240906,0.09403269737958908,0.0814003124833107,0.10686692595481873,0.29409220814704895,0.05899461358785629,0.04694901406764984,0.09158176183700562,0.15731437504291534,-0.1911257654428482,0.004344142973423004,-0.042762067168951035,0.12725669145584106,-0.000976666808128357,-0.04658566787838936,0.015314415097236633,0.3673693537712097,-0.10621923953294754,0.09059842675924301,0.08666546642780304,0.0814003124833107,0.04694901406764984,0.004344142973423004,-0.04658566787838936,0.09059842675924301,0.25295930802822114,0.03534124568104744,0.2176180623471737,0.10686692595481873,0.09158176183700562,-0.042762067168951035,0.015314415097236633,0.08666546642780304,-0.029058872163295744,0.051533300429582596,-0.08059217259287835
1974.0,0.28270477056503296,0.07781518995761871,-0.07517198473215103,0.035954639315605164,0.29556509852409363,0.09271787106990814,-0.00843733362853527,0.08035463094711304,0.20091736316680908,-0.15012507140636444,-0.17591597139835358,-0.2742917537689209,0.054913997650146484,-0.1518821120262146,-0.012679670006036758,-0.007683403789997101,0.34671348333358765,-0.07621525973081589,-0.06447965651750565,-0.03673812747001648,-0.07517198473215103,-0.00843733362853527,-0.17591597139835358,-0.012679670006036758,-0.06447965651750565,0.23616294264793397,-0.06733692325651645,0.30349986590445044,0.035954639315605164,0.08035463094711304,-0.2742917537689209,-0.007683403789997101,-0.03673812747001648,-0.04153787642717362,-0.04048080295324326,-0.0010570734739303589
1975.0,0.235172837972641,0.0681176632642746,-0.017838237807154655,0.07466448843479156,0.16447052359580994,0.0870358869433403,-0.12445724010467529,0.06760237365961075,0.11187601834535599,-0.12988083064556122,0.03442125767469406,-0.21606817841529846,0.1345192939043045,0.08357253670692444,0.021679800003767014,-0.02273794822394848,0.38462430238723755,-0.10046662390232086,-0.016537945717573166,0.024676498025655746,-0.017838237807154655,-0.12445724010467529,0.03442125767469406,0.021679800003767014,-0.016537945717573166,0.2061325952410698,-0.02054647319018841,0.2266790684312582,0.07466448843479156,0.06760237365961075,-0.21606817841529846,-0.02273794822394848,0.024676498025655746,0.0016757264733314515,-0.014372553303837776,0.016048279777169227
1976.0,0.28046977519989014,0.06875044107437134,-0.13274428248405457,0.08433441817760468,0.25612807273864746,0.11080896854400635,-0.09159840643405914,0.2389340102672577,0.23265546560287476,-0.12852153182029724,-0.08864618092775345,-0.15561047196388245,0.013159150257706642,0.1448318064212799,-0.1606357991695404,-0.1284281313419342,0.448667049407959,0.059074461460113525,-0.12103768438100815,0.009061360731720924,-0.13274428248405457,-0.09159840643405914,-0.08864618092775345,-0.1606357991695404,-0.12103768438100815,0.2462159026414156,-0.11893247067928314,0.3651483733206987,0.08433441817760468,0.2389340102672577,-0.15561047196388245,-0.1284281313419342,0.009061360731720924,0.050988829135894774,0.009658237174153327,0.04133059196174145
1977.0,0.1964254081249237,0.06106087192893028,-0.028202686458826065,-0.03611195832490921,0.22120340168476105,0.10012346506118774,-0.08306288719177246,0.08238211274147034,0.19869959354400635,-0.19027861952781677,-0.04737409949302673,-0.24343833327293396,0.11468372493982315,0.050231821835041046,-0.1305965930223465,-0.02459033578634262,0.48569637537002563,-0.01296386867761612,0.048556603491306305,0.031059173867106438,-0.028202686458826065,-0.08306288719177246,-0.04737409949302673,-0.1305965930223465,0.048556603491306305,0.24334170073270797,-0.04813593253493309,0.2914776332676411,-0.03611195832490921,0.08238211274147034,-0.24343833327293396,-0.02459033578634262,0.031059173867106438,0.0016347341239452361,-0.038139868155121805,0.03977460227906704
1978.0,0.30157554149627686,0.0917484387755394,-0.02126976102590561,-0.10558496415615082,0.21762488782405853,0.0754116028547287,0.08706853538751602,0.07454106211662292,0.22692742943763733,-0.1621129810810089,0.01498192548751831,-0.24710611999034882,0.10965923964977264,0.04768682271242142,0.028219696134328842,0.040115538984537125,0.40384283661842346,-0.08798088133335114,0.0901099294424057,0.007836982607841492,-0.02126976102590561,0.08706853538751602,0.01498192548751831,0.028219696134328842,0.0901099294424057,0.2519259870052338,0.03982206508517265,0.2121039219200611,-0.10558496415615082,0.07454106211662292,-0.24710611999034882,0.040115538984537125,0.007836982607841492,-0.007049399614334107,-0.046039500087499616,0.03899010047316551
1979.0,0.28057652711868286,0.08579111099243164,-0.02123502641916275,-0.07283811271190643,0.19222894310951233,0.036327898502349854,0.04235950857400894,0.04657479003071785,0.29960185289382935,-0.20538616180419922,-0.020111802965402603,-0.32771819829940796,0.1405121088027954,-0.03745460882782936,-0.0001372024416923523,-0.09958600252866745,0.38098111748695374,-0.10758882761001587,0.12282741069793701,-0.09352900832891464,-0.02123502641916275,0.04235950857400894,-0.020111802965402603,-0.0001372024416923523,0.12282741069793701,0.2587801098823547,0.02474057748913765,0.23403953239321706,-0.07283811271190643,0.04657479003071785,-0.32771819829940796,-0.09958600252866745,-0.09352900832891464,-0.04566211774945259,-0.10941930636763572,0.06375718861818314
1980.0,0.31494995951652527,0.07568874955177307,-0.012879857793450356,-0.05193455517292023,0.2576671838760376,0.053284794092178345,0.09693583101034164,0.0414411686360836,0.3485419750213623,-0.21065565943717957,0.024764489382505417,-0.1958940327167511,0.17995034158229828,0.027506917715072632,0.026659894734621048,-0.11236956715583801,0.421563982963562,-0.043538935482501984,0.06774752587080002,-0.048126354813575745,-0.012879857793450356,0.09693583101034164,0.024764489382505417,0.026659894734621048,0.06774752587080002,0.3045346885919571,0.040645576640963556,0.2638891119509935,-0.05193455517292023,0.0414411686360836,-0.1958940327167511,-0.11236956715583801,-0.048126354813575745,-0.0195428267121315,-0.07337666824460029,0.05383384153246879
1981.0,0.2983376979827881,0.054167456924915314,0.052722327411174774,-0.05835356190800667,0.26181456446647644,0.06453447043895721,0.043533630669116974,0.03867366164922714,0.3524700999259949,-0.17716912925243378,0.07932692766189575,-0.21781089901924133,0.2575533390045166,0.044632215052843094,0.020445939153432846,-0.15125052630901337,0.4647131562232971,-0.039311423897743225,0.09388618171215057,-0.002119706943631172,0.052722327411174774,0.043533630669116974,0.07932692766189575,0.020445939153432846,0.09388618171215057,0.32697777152061464,0.057983001321554185,0.26899477019906043,-0.05835356190800667,0.03867366164922714,-0.21781089901924133,-0.15125052630901337,-0.002119706943631172,-0.010629282146692277,-0.07817220650613307,0.0675429243594408
1982.0,0.36162030696868896,0.059334173798561096,0.03386731818318367,-0.094393789768219,0.2975372076034546,0.0688796192407608,0.09527447074651718,0.0367281436920166,0.407776802778244,-0.21613523364067078,0.03881174325942993,-0.32297635078430176,0.2463526874780655,0.0442572645843029,0.029542207717895508,-0.041477229446172714,0.41297465562820435,-0.0800320953130722,0.09824437648057938,0.058857984840869904,0.03386731818318367,0.09527447074651718,0.03881174325942993,0.029542207717895508,0.09824437648057938,0.3452523320913315,0.05914802327752113,0.2861043088138104,-0.094393789768219,0.0367281436920166,-0.32297635078430176,-0.041477229446172714,0.058857984840869904,-0.024739254266023636,-0.07265224829316139,0.04791299402713775
1983.0,0.31835678219795227,0.12134072929620743,0.05428241565823555,-0.036178696900606155,0.27996504306793213,0.09469610452651978,0.08359763026237488,0.013013774529099464,0.3601821959018707,-0.15785644948482513,0.08428075164556503,-0.2874391973018646,0.2323397696018219,0.09806875139474869,0.03861633688211441,-0.061577871441841125,0.4672149419784546,-0.027736421674489975,0.07615917921066284,0.035009436309337616,0.05428241565823555,0.08359763026237488,0.08428075164556503,0.03861633688211441,0.07615917921066284,0.33161174654960635,0.06738726273179055,0.2642244838178158,-0.036178696900606155,0.013013774529099464,-0.2874391973018646,-0.061577871441841125,0.035009436309337616,0.025702542811632156,-0.06743451096117496,0.09313705377280712
1984.0,0.3239538371562958,0.10660800337791443,0.046990975737571716,-0.028191983699798584,0.28714078664779663,0.11924782395362854,0.05850285291671753,-0.035175975412130356,0.41344916820526123,-0.06400148570537567,0.1232338398694992,-0.22098049521446228,0.2638610303401947,0.11981621384620667,0.06185264512896538,-0.11206173151731491,0.46940183639526367,0.006101306527853012,0.21553856134414673,0.0717640370130539,0.046990975737571716,0.05850285291671753,0.1232338398694992,0.06185264512896538,0.21553856134414673,0.3515613317489624,0.10122377499938011,0.2503375567495823,-0.028191983699798584,-0.035175975412130356,-0.22098049521446228,-0.11206173151731491,0.0717640370130539,0.05755437240004539,-0.06492922976613044,0.12248360216617583
1985.0,0.2935331165790558,0.13632313907146454,0.006659649312496185,-0.01717318966984749,0.31001269817352295,0.12247452884912491,0.16724897921085358,0.0815487802028656,0.3989969491958618,-0.10594704747200012,0.10520409047603607,-0.13857470452785492,0.3038114309310913,0.10846471786499023,0.11123881489038467,0.07740640640258789,0.4721425473690033,0.024444742128252983,0.14435727894306183,0.11263519525527954,0.006659649312496185,0.16724897921085358,0.10520409047603607,0.11123881489038467,0.14435727894306183,0.355699348449707,0.10694176256656647,0.24875758588314056,-0.01717318966984749,0.0815487802028656,-0.13857470452785492,0.07740640640258789,0.11263519525527954,0.05715201608836651,0.023168497532606126,0.033983518555760386
1986.0,0.29242774844169617,0.114324189722538,0.02541893720626831,-0.022828202694654465,0.27765727043151855,0.11642208695411682,0.05848322808742523,0.07871071994304657,0.40303122997283936,-0.1259024292230606,0.09392990916967392,-0.1283799409866333,0.2257029116153717,0.0701804980635643,0.00303804874420166,-0.031040746718645096,0.41645652055740356,-0.0007062405347824097,0.06779709458351135,0.03090784326195717,0.02541893720626831,0.05848322808742523,0.09392990916967392,0.00303804874420166,0.06779709458351135,0.32305513620376586,0.049733443558216094,0.2733216926455498,-0.022828202694654465,0.07871071994304657,-0.1283799409866333,-0.031040746718645096,0.03090784326195717,0.03486362099647522,-0.014526065438985825,0.049389686435461044
1987.0,0.33380934596061707,0.08581523597240448,0.06704098731279373,-0.030336137861013412,0.2857326865196228,0.14644448459148407,0.09972019493579865,0.10314332693815231,0.4306176006793976,-0.11270144581794739,0.07094649970531464,-0.29800719022750854,0.2659238874912262,0.07951323688030243,-0.012228623032569885,-0.09336566925048828,0.44722479581832886,0.016008568927645683,0.14291447401046753,0.01683434471487999,0.06704098731279373,0.09972019493579865,0.07094649970531464,-0.012228623032569885,0.14291447401046753,0.3526616632938385,0.07367870658636093,0.2789829567074776,-0.030336137861013412,0.10314332693815231,-0.29800719022750854,-0.09336566925048828,0.01683434471487999,0.043016016110777856,-0.060346265137195584,0.10336228124797345
