year,effort_care_vic,efficiency_care_vic,effort_care_vir,efficiency_care_vir,effort_loya_vic,efficiency_loya_vic,effort_loya_vir,efficiency_loya_vir,effort_auth_vic,efficiency_auth_vic,effort_auth_vir,efficiency_auth_vir,effort_sanc_vic,efficiency_sanc_vic,effort_sanc_vir,efficiency_sanc_vir,effort_fare_vic,efficiency_fare_vic,effort_fare_vir,efficiency_fare_vir,effort_care,effort_loya,effort_auth,effort_sanc,effort_fare,effort_virtue,effort_vice,effort_vir_vic_diff,efficiency_care,efficiency_loya,efficiency_auth,efficiency_sanc,efficiency_fare,efficiency_virtue,efficiency_vice,efficiency_vir_vic_diff
1873.0,0.9958551526069641,,0.9938439130783081,,0.9682329893112183,,0.8903965353965759,,0.9963766932487488,,0.9950656890869141,,0.9955172538757324,,0.9467926025390625,,0.9967197179794312,,0.9762862324714661,,0.9938439130783081,0.8903965353965759,0.9950656890869141,0.9467926025390625,0.9762862324714661,0.9604769945144653,0.9905403614044189,-0.03006336688995359,,,,,,,,
1874.0,0.7914249300956726,0.932141900062561,0.8637888431549072,0.8596340417861938,0.6929653882980347,0.8857009410858154,0.7449773550033569,0.7231849431991577,0.7402840852737427,0.88128662109375,0.7340482473373413,0.807722806930542,0.7196881175041199,0.9257776737213135,0.7645201683044434,0.915273904800415,0.7674006819725037,0.9376622438430786,0.687361478805542,0.7103081941604614,0.8637888431549072,0.7449773550033569,0.7340482473373413,0.7645201683044434,0.687361478805542,0.7589392185211181,0.7423526406288147,0.016586577892303445,0.8596340417861938,0.7231849431991577,0.807722806930542,0.915273904800415,0.7103081941604614,0.803224778175354,0.9125138759613037,-0.10928909778594975
1875.0,0.9308002591133118,0.941720724105835,0.9316970109939575,0.9096352458000183,0.8699009418487549,0.8609200119972229,0.843002438545227,0.7179402112960815,0.9027405381202698,0.9290310144424438,0.8834372758865356,0.8544894456863403,0.9171963334083557,0.9641677141189575,0.9168151021003723,0.885087251663208,0.9037835597991943,0.956865668296814,0.7749782204627991,0.7553043365478516,0.9316970109939575,0.843002438545227,0.8834372758865356,0.9168151021003723,0.7749782204627991,0.8699860095977783,0.9048843264579773,-0.03489831686019906,0.9096352458000183,0.7179402112960815,0.8544894456863403,0.885087251663208,0.7553043365478516,0.8244912981986999,0.9305410265922547,-0.10604972839355475
1876.0,0.5741077661514282,0.6969977021217346,0.6353760957717896,0.6368381977081299,0.516693115234375,0.6557088494300842,0.5289011597633362,0.5639328956604004,0.3965519070625305,0.5095258355140686,0.4275915324687958,0.5064010620117188,0.46419185400009155,0.6846979856491089,0.555401623249054,0.6761573553085327,0.5193668007850647,0.6730386018753052,0.4842117130756378,0.6027207374572754,0.6353760957717896,0.5289011597633362,0.4275915324687958,0.555401623249054,0.4842117130756378,0.5262964248657227,0.494182288646698,0.0321141362190247,0.6368381977081299,0.5639328956604004,0.5064010620117188,0.6761573553085327,0.6027207374572754,0.5972100496292114,0.6439937949180603,-0.04678374528884888
1877.0,0.7241972088813782,0.9481404423713684,0.7799245119094849,0.891150951385498,0.6298204660415649,0.8921865820884705,0.6234956979751587,0.7191795110702515,0.5977675318717957,0.8751121759414673,0.5797703266143799,0.7746569514274597,0.6406204700469971,0.9373607039451599,0.7221903800964355,0.9030096530914307,0.6803483963012695,0.8860517740249634,0.6286659240722656,0.7061912417411804,0.7799245119094849,0.6234956979751587,0.5797703266143799,0.7221903800964355,0.6286659240722656,0.666809368133545,0.6545508146286011,0.01225855350494387,0.891150951385498,0.7191795110702515,0.7746569514274597,0.9030096530914307,0.7061912417411804,0.7988376617431641,0.9077703356742859,-0.10893267393112183
1878.0,0.5668994784355164,0.7881957292556763,0.6686258316040039,0.7630131244659424,0.42505913972854614,0.623685359954834,0.49762409925460815,0.5910722017288208,0.4581422209739685,0.6189960241317749,0.403245210647583,0.5962926149368286,0.42310717701911926,0.7180073261260986,0.5262189507484436,0.7331617474555969,0.5230904221534729,0.7572664618492126,0.5153120756149292,0.6152319312095642,0.6686258316040039,0.49762409925460815,0.403245210647583,0.5262189507484436,0.5153120756149292,0.5222052335739136,0.4792596876621246,0.04294554591178895,0.7630131244659424,0.5910722017288208,0.5962926149368286,0.7331617474555969,0.6152319312095642,0.6597543239593506,0.7012301802635192,-0.04147585630416861
1879.0,0.5523432493209839,0.7910810708999634,0.5842704772949219,0.6769619584083557,0.4313615560531616,0.648525595664978,0.49974769353866577,0.5554913282394409,0.38363945484161377,0.6468650102615356,0.41270267963409424,0.5550752282142639,0.4560343623161316,0.7209492921829224,0.5295901894569397,0.7059932351112366,0.4957748353481293,0.7828891277313232,0.47007331252098083,0.5714341998100281,0.5842704772949219,0.49974769353866577,0.41270267963409424,0.5295901894569397,0.47007331252098083,0.4992768704891205,0.46383069157600404,0.035446178913116466,0.6769619584083557,0.5554913282394409,0.5550752282142639,0.7059932351112366,0.5714341998100281,0.612991189956665,0.7180620193481445,-0.10507082939147949
1880.0,0.5690944194793701,0.7769664525985718,0.5877585411071777,0.721376895904541,0.4939473271369934,0.7086443901062012,0.4859119653701782,0.5992357134819031,0.37390440702438354,0.5474601984024048,0.3941248059272766,0.5686663389205933,0.508758544921875,0.7412258386611938,0.5432028770446777,0.7431526184082031,0.5280400514602661,0.7287052273750305,0.4332526624202728,0.551450788974762,0.5877585411071777,0.4859119653701782,0.3941248059272766,0.5432028770446777,0.4332526624202728,0.48885017037391665,0.49474895000457764,-0.0058987796306609885,0.721376895904541,0.5992357134819031,0.5686663389205933,0.7431526184082031,0.551450788974762,0.6367764711380005,0.7006004214286804,-0.06382395029067989
1881.0,0.6539124250411987,0.8294632434844971,0.7424510717391968,0.7881361246109009,0.5498335957527161,0.7687979936599731,0.6022031307220459,0.6492941379547119,0.5373772382736206,0.6807945966720581,0.5631738901138306,0.6685322523117065,0.5787298083305359,0.8380199074745178,0.632414698600769,0.811846137046814,0.6564255952835083,0.8559611439704895,0.6264726519584656,0.7014161944389343,0.7424510717391968,0.6022031307220459,0.5631738901138306,0.632414698600769,0.6264726519584656,0.6333430886268616,0.5952557325363159,0.0380873560905457,0.7881361246109009,0.6492941379547119,0.6685322523117065,0.811846137046814,0.7014161944389343,0.7238449692726135,0.7946073770523071,-0.07076240777969356
1882.0,0.4807758927345276,0.6827132105827332,0.6138718724250793,0.6246391534805298,0.3636729419231415,0.5261338949203491,0.47247931361198425,0.4948733448982239,0.3282373249530792,0.4332456588745117,0.2985042929649353,0.45286881923675537,0.38165462017059326,0.6031737923622131,0.4835551083087921,0.6572801470756531,0.45809757709503174,0.651921808719635,0.41588371992111206,0.508621096611023,0.6138718724250793,0.47247931361198425,0.2985042929649353,0.4835551083087921,0.41588371992111206,0.4568588614463806,0.40248767137527464,0.05437119007110597,0.6246391534805298,0.4948733448982239,0.45286881923675537,0.6572801470756531,0.508621096611023,0.547656512260437,0.5794376730918884,-0.03178116083145144
1883.0,0.4856949746608734,0.8851301074028015,0.5931317806243896,0.7818048000335693,0.4416121244430542,0.7748681306838989,0.5492831468582153,0.6814419031143188,0.36353033781051636,0.727754533290863,0.38142162561416626,0.6780928373336792,0.45127975940704346,0.8010349273681641,0.5211783647537231,0.8370054960250854,0.5041906237602234,0.8696025609970093,0.5129228830337524,0.7046652436256409,0.5931317806243896,0.5492831468582153,0.38142162561416626,0.5211783647537231,0.5129228830337524,0.5115875601768494,0.44926156401634215,0.06232599616050721,0.7818048000335693,0.6814419031143188,0.6780928373336792,0.8370054960250854,0.7046652436256409,0.7366020560264588,0.8116780519485474,-0.07507599592208858
1884.0,0.4602203965187073,0.6553450226783752,0.5713108777999878,0.6328507661819458,0.42484354972839355,0.5215771794319153,0.42548632621765137,0.452933669090271,0.3418809771537781,0.4504737854003906,0.3481398820877075,0.43229547142982483,0.35559698939323425,0.5929833054542542,0.4406260550022125,0.6043362021446228,0.4506288468837738,0.6899580955505371,0.4622500538825989,0.518285870552063,0.5713108777999878,0.42548632621765137,0.3481398820877075,0.4406260550022125,0.4622500538825989,0.4495626389980316,0.4066341519355774,0.042928487062454224,0.6328507661819458,0.452933669090271,0.43229547142982483,0.6043362021446228,0.518285870552063,0.5281403958797455,0.5820674777030945,-0.05392708182334904
1885.0,0.7042841911315918,0.922062337398529,0.7454565763473511,0.8685407638549805,0.6728477478027344,0.8630927801132202,0.7384874224662781,0.7258338928222656,0.6316369771957397,0.8551571369171143,0.6199604868888855,0.7715187072753906,0.655260443687439,0.9211880564689636,0.7044211030006409,0.8777402639389038,0.7207561731338501,0.9214657545089722,0.812744140625,0.7402770519256592,0.7454565763473511,0.7384874224662781,0.6199604868888855,0.7044211030006409,0.812744140625,0.7242139458656311,0.676957106590271,0.047256839275360174,0.8685407638549805,0.7258338928222656,0.7715187072753906,0.8777402639389038,0.7402770519256592,0.7967821359634399,0.8965932130813599,-0.09981107711791992
1886.0,0.48922693729400635,0.6485354900360107,0.5534624457359314,0.6401766538619995,0.41676169633865356,0.5308557748794556,0.4952571988105774,0.4818826913833618,0.3346405029296875,0.5019484758377075,0.37448620796203613,0.46166279911994934,0.39483731985092163,0.5953494310379028,0.5161056518554688,0.6403006315231323,0.5179828405380249,0.6548140048980713,0.4834591746330261,0.5311038494110107,0.5534624457359314,0.4952571988105774,0.37448620796203613,0.5161056518554688,0.4834591746330261,0.484554135799408,0.4306898593902588,0.0538642764091492,0.6401766538619995,0.4818826913833618,0.46166279911994934,0.6403006315231323,0.5311038494110107,0.5510253250598908,0.5863006353378296,-0.03527531027793884
1887.0,0.7383757829666138,0.9294737577438354,0.7838493585586548,0.9108328819274902,0.7212334871292114,0.8400718569755554,0.7322552800178528,0.7135138511657715,0.6660970449447632,0.8513706922531128,0.6850401163101196,0.8414201736450195,0.683138370513916,0.8761488795280457,0.7548173666000366,0.9102801084518433,0.7281920909881592,0.9247028231620789,0.7018307447433472,0.7807899117469788,0.7838493585586548,0.7322552800178528,0.6850401163101196,0.7548173666000366,0.7018307447433472,0.7315585732460022,0.7074073553085327,0.024151217937469438,0.9108328819274902,0.7135138511657715,0.8414201736450195,0.9102801084518433,0.7807899117469788,0.8313673853874206,0.8843536019325257,-0.05298621654510505
1888.0,0.47559013962745667,0.5932698249816895,0.5523755550384521,0.573354959487915,0.3142678439617157,0.477719783782959,0.37553250789642334,0.39833900332450867,0.251973032951355,0.4180041253566742,0.2988731861114502,0.4206705093383789,0.36530452966690063,0.5308653712272644,0.48179078102111816,0.5445433855056763,0.46070218086242676,0.6060667037963867,0.37582772970199585,0.5279698371887207,0.5523755550384521,0.37553250789642334,0.2988731861114502,0.48179078102111816,0.37582772970199585,0.41687995195388794,0.37356754541397097,0.04331240653991697,0.573354959487915,0.39833900332450867,0.4206705093383789,0.5445433855056763,0.5279698371887207,0.4929755389690399,0.5251851618289948,-0.03220962285995488
1889.0,0.6036251187324524,0.9236458539962769,0.7483147382736206,0.8835319876670837,0.5777846574783325,0.860799252986908,0.6780223846435547,0.7339489459991455,0.4894524812698364,0.8817223906517029,0.586959719657898,0.8309761881828308,0.556959867477417,0.9256611466407776,0.6406765580177307,0.9063891172409058,0.6818821430206299,0.9401610493659973,0.7391666769981384,0.7882418632507324,0.7483147382736206,0.6780223846435547,0.586959719657898,0.6406765580177307,0.7391666769981384,0.6786280155181885,0.5819408535957337,0.09668716192245486,0.8835319876670837,0.7339489459991455,0.8309761881828308,0.9063891172409058,0.7882418632507324,0.8286176204681397,0.9063979387283325,-0.07778031826019283
1890.0,0.4824833273887634,0.6167083382606506,0.5563392639160156,0.5720571875572205,0.4189436435699463,0.486270010471344,0.4754406809806824,0.43806537985801697,0.32111603021621704,0.4396609663963318,0.3215532898902893,0.4078361392021179,0.3627181053161621,0.5489106774330139,0.5053015947341919,0.5756939649581909,0.4073621928691864,0.6039012670516968,0.3764267861843109,0.4992882013320923,0.5563392639160156,0.4754406809806824,0.3215532898902893,0.5053015947341919,0.3764267861843109,0.447012323141098,0.39852465987205504,0.04848766326904297,0.5720571875572205,0.43806537985801697,0.4078361392021179,0.5756939649581909,0.4992882013320923,0.4985881745815277,0.5390902519226074,-0.04050207734107969
1891.0,0.671355128288269,0.9115926623344421,0.7871370315551758,0.8770638704299927,0.6656970977783203,0.870258629322052,0.6958494782447815,0.7132847309112549,0.6207114458084106,0.8019092082977295,0.6351398825645447,0.7387706637382507,0.6961374282836914,0.9160913228988647,0.6964744329452515,0.8818402290344238,0.7007688283920288,0.9206383228302002,0.7110409736633301,0.761486291885376,0.7871370315551758,0.6958494782447815,0.6351398825645447,0.6964744329452515,0.7110409736633301,0.7051283597946167,0.6709339857101441,0.03419437408447268,0.8770638704299927,0.7132847309112549,0.7387706637382507,0.8818402290344238,0.761486291885376,0.7944891571998596,0.8840980291366577,-0.08960887193679812
1892.0,0.5424133539199829,0.6637228727340698,0.6190535426139832,0.6096532344818115,0.4155133366584778,0.4372177720069885,0.4923846125602722,0.3935844898223877,0.3492368757724762,0.47212353348731995,0.3876560628414154,0.4609334468841553,0.4143310785293579,0.558224618434906,0.5405387878417969,0.6009552478790283,0.47980520129203796,0.6291202902793884,0.5011172294616699,0.565683126449585,0.6190535426139832,0.4923846125602722,0.3876560628414154,0.5405387878417969,0.5011172294616699,0.5081500470638275,0.44025996923446653,0.06789007782936096,0.6096532344818115,0.3935844898223877,0.4609334468841553,0.6009552478790283,0.565683126449585,0.5261619091033936,0.5520818173885346,-0.025919908285141013
1893.0,0.5753912329673767,0.7478983998298645,0.6023054718971252,0.6876391172409058,0.47966837882995605,0.6215119361877441,0.5507590770721436,0.4857364892959595,0.38871392607688904,0.5710535645484924,0.41086143255233765,0.4928394556045532,0.4719262719154358,0.6404798030853271,0.544150710105896,0.6859564781188965,0.4990251064300537,0.6817334890365601,0.5597680807113647,0.6179331541061401,0.6023054718971252,0.5507590770721436,0.41086143255233765,0.544150710105896,0.5597680807113647,0.5335689544677734,0.48294498324394225,0.050623971223831166,0.6876391172409058,0.4857364892959595,0.4928394556045532,0.6859564781188965,0.6179331541061401,0.594020938873291,0.6525354385375977,-0.05851449966430666
